category,name,address,city,state,zip,confidence
library,Hilandar Research Library,"Thompson Library, 1858 Neil Ave",Columbus,OH,43210,0.96
library,Thompson Library,1858 Neil Ave,Columbus,OH,43210,0.96
library,Health Sciences Library,376 W 10th Ave,Columbus,OH,43210,0.96
library,Fine Arts Library,1871 N High St,Columbus,OH,43210,0.95
library,Ohio State University Clg Law Library,55 W 12th Ave,Columbus,OH,43210,0.95
library,Columbus Metropolitan Library: Northside Branch,1423 N High St,Columbus,OH,43201,0.96
library,Ohioana Library Association,274 E 1st Ave,Columbus,OH,43201,0.95
library,Columbus Metropolitan Library: Linden Branch,1990 Jefferson Ave,Columbus,OH,43211,0.95
library,Columbus Metropolitan Library - Franklinton Branch,1061 W Town St,Columbus,OH,43222,0.96
library,Mount Carmel Health Sciences Library,127 S Davis Ave,Columbus,OH,43222,0.96
library,Supreme Court Law Library,65 S Front St,Columbus,OH,43215,0.96
library,Columbus State Community College Library,550 E Spring St,Columbus,OH,43215,0.96
library,Columbus College of Art & Design Packard Library,60 Cleveland Ave,Columbus,OH,43215,0.99
library,Columbus Metropolitan Library,96 S Grant Ave,Columbus,OH,43215,0.96
library,Grant Morrow III MD Library,700 Childrens Dr,Columbus,OH,43205,0.96
library,Mechanicsburg Public Library,60 S Main St,Mechanicsburg,OH,43044,0.96
library,West Mansfield Branch Library,127 N Main St,West Mansfield,OH,43358,0.95
library,Champaign County Library North Lewisburg Branch,161 Winder St,North Lewisburg,OH,43060,0.95
library,Marysville Public Library,231 S Plum St,Marysville,OH,43040,0.99
library,Friends of the Richwood-North Union Public Library,4 E Ottawa St,Richwood,OH,43344,0.99
library,Delaware County District Library: Ostrander Branch,75 N 4th St,Ostrander,OH,43061,0.96
library,Delaware County District Library,84 E Winter St,Delaware,OH,43015,0.96
library,Beeghly Library,43 Rowland Ave,Delaware,OH,43015,0.96
library,Delaware County District Library: Orange Branch,7171 Gooding Blvd,Delaware,OH,43015,0.96
library,Marion Public Library,445 E Church St,Marion,OH,43302,0.96
library,Mohawk Community Library,200 S Sycamore Ave,Sycamore,OH,44882,0.95
library,Upper Sandusky Community Library,301 N Sandusky Ave,Upper Sandusky,OH,43351,0.95
library,Arlington Branch Library,232 N Main St,Arlington,OH,45814,0.96
library,Hardin Northern Public Library,153 N Main St,Dunkirk,OH,45836,0.96
library,Forest Jackson Public Library,102 W Lima St,Forest,OH,45843,0.95
library,Dorcas Carey Public Library,236 E Findlay St,Carey,OH,43316,0.99
library,Mary Lou Johnson Hardin County District Library,325 E Columbus St,Kenton,OH,43326,0.96
library,Ridgemont Public Library,109 S Main St,Ridgeway,OH,43345,0.96
library,Ridgemont Public Library,124 E Taylor St,Mt Victory,OH,43340,0.96
library,Waynesfield Public Library,108 E Wapakoneta St,Waynesfield,OH,45896,0.96
library,Lakeview Branch Library,130 N Main St,Lakeview,OH,43331,0.95
library,Alger Public Library,100 W Wagner St,Alger,OH,45812,0.96
library,Belle Center Free Public Library,103 S Elizabeth St,Belle Center,OH,43310,0.96
library,Musselman Library,1 University Dr,Bluffton,OH,45817,0.96
library,Lima Public Library - Lafayette Branch,225 E Sugar St,Lafayette,OH,45854,0.95
library,Heterick Memorial Library,"Ohio Northern University, 525 S Main St",Ada,OH,45810,0.96
library,Ada Public Library,320 N Main St,Ada,OH,45810,0.95
library,Taggart Law Library,525 S Main St,Ada,OH,45810,0.96
library,Fort Jennings Location - Putnam County District Library,655 N Water St,Fort Jennings,OH,45844,0.96
library,Delphos Public Library,309 W 2nd St,Delphos,OH,45833,0.95
library,Columbus Grove Library,317 N Main St,Columbus Grove,OH,45830,0.96
library,Lima Public Library,650 W Market St,Lima,OH,45801,0.98
library,Lima Public Library - Cairo Branch,108 W Main St,Cairo,OH,45820,0.96
library,Lima Public Library - Spencerville Branch,2489 Wisher Dr,Spencerville,OH,45887,0.95
library,New Knoxville Community Library,304 S Main St,New Knoxville,OH,45871,0.99
library,Cridersville Public Library,116 W Main St,Cridersville,OH,45806,0.96
library,Auglaize County Public District Library,203 Perry St,Wapakoneta,OH,45895,0.99
library,Botkins Branch Library,109 E Lynn St,Botkins,OH,45306,0.96
library,Fort Loramie Branch Library,300 E Park St,Fort Loramie,OH,45845,0.95
library,Jackson Center Branch Library,205 N Linden St,Jackson Center,OH,45334,0.96
library,Peter's Pense Religious Library,104 E Poplar St,Sidney,OH,45365,0.99
library,Amos Memorial Public Library,230 E North St,Sidney,OH,45365,0.96
library,Logan County Libraries,220 N Main St,Bellefontaine,OH,43311,0.95
library,Dr. Earl Sloan Library,2817 Sandusky St,Zanesfield,OH,43360,0.99
library,St Paris Public Library,127 E Main St,St Paris,OH,43072,0.95
library,Champaign County Library,1060 Scioto St,Urbana,OH,43078,0.96
library,Thomas Library,807 Woodlawn Ave,Springfield,OH,45504,0.95
library,Clark County Public Library,201 S Fountain Ave,Springfield,OH,45506,0.98
library,Oakes-Beitman Memorial Library,12 N Main St,Pleasant Hill,OH,45359,0.95
library,Piqua Public Library,116 W High St,Piqua,OH,45356,0.96
library,Milton-Union Public Library,560 S Main St,West Milton,OH,45383,0.96
library,Troy-Miami County Public Library,419 W Main St,Troy,OH,45373,0.96
library,Troy Local History Library,100 W Main St,Troy,OH,45373,0.95
library,Tipp City Public Library,11 E Main St,Tipp City,OH,45371,0.99
library,New Carlisle Library,111 E Lake Ave,New Carlisle,OH,45344,0.95
library,Dayton Metro Library - Trotwood Branch,855 E Main St,Trotwood,OH,45426,0.95
library,Dayton Metro Library - Northwest Branch,2410 Philadelphia Dr,Dayton,OH,45406,0.99
library,Dayton Metro Library - West Branch,300 Abbey Ave,Dayton,OH,45417,0.95
library,Dayton Metro Library,300 E Central Ave,West Carrollton City,OH,45449,0.95
library,Dayton Metro Library - Vandalia Branch,330 S Dixie Dr,Vandalia,OH,45377,0.96
library,Dayton Metro Library - Electra C. Doren Branch,701 Troy St,Dayton,OH,45404,0.95
library,Paul Laurence Dunbar Library,3640 Colonel Glenn Hwy,,,45435,0.96
library,Marian Library,300 College Park Ave,Dayton,OH,45469,0.95
library,Roesch Library,300 College Park Ave,Dayton,OH,45469,0.96
library,Wright Memorial Public Library,1776 Far Hills Ave,Oakwood,OH,45419,0.96
library,Dayton Metro Library - Southeast Branch,21 Watervliet Ave,Dayton,OH,45420,0.96
library,Woodbourne Library,6060 Far Hills Ave,Centerville,OH,45459,0.95
library,Dayton Metro Library - Wilmington-Stroop Branch,3980 Wilmington Pike,Kettering,OH,45429,0.95
library,Beavercreek Community Library,3618 Dayton-Xenia Rd,Beavercreek,OH,45432,0.95
library,Germantown Public Library,51 N Plum St,Germantown,OH,45327,0.96
library,"Gardner-Harvey Library, Miami University Middletown",4200 N University Blvd,Middletown,OH,45042,0.96
library,Franklin-Springboro Public Library - Main,44 E 4th St,Franklin,OH,45005,0.96
library,Dayton Metro Library - Miami Township Branch,2718 Lyons Rd,Miamisburg,OH,45342,0.96
library,Franklin-Springboro Public Library - Springboro Branch,125 Park Ln,Springboro,OH,45066,0.96
library,MidPointe Library Monroe,1 Tennessee Ave,Monroe,OH,45050,0.96
library,Monroe Lending Library,6 East Ave,Monroe,OH,45050,0.95
library,Lebanon Public Library,101 S Broadway St,Lebanon,OH,45036,0.96
library,Centerville Library,111 W Spring Valley Pike,Centerville,OH,45458,0.93
library,Mary L Cook Library,381 Old Stage Rd,Waynesville,OH,45068,0.95
library,Spring Valley Community Library,1 E Walnut St,Spring Valley,OH,45370,0.95
library,Wilmington Public Library of Clinton County,268 N South St,Wilmington,OH,45177,0.96
library,Clinton County Law Library,46 S South St,Wilmington,OH,45177,0.96
library,Fairborn Community Library,1 E Main St,Fairborn,OH,45324,0.95
library,Enon Branch - Clark County Public Library,209 E Main St,Enon,OH,45323,0.96
library,Yellow Springs Community Library,415 Xenia Ave,Yellow Springs,OH,45387,0.95
library,Hallie Q. Brown Memorial Library,1400 Brush Row Rd,,,45385,0.96
library,Xenia Community Library,76 E Market St,Xenia,OH,45385,0.95
library,Centennial Library of Cedarville University,251 N Main St,Cedarville,OH,45314,0.96
library,Cedarville Community Library,20 S Miller St,Cedarville,OH,45314,0.95
library,Houston Branch - Clark County Public Library,5 W Jamestown St,South Charleston,OH,45368,0.99
library,London Public Library,20 E 1st St,London,OH,43140,0.96
library,Harrisburg Library,1036 High St,Harrisburg,OH,43126,0.96
library,Mt. Sterling Public Library,60 W Columbus St,Mt Sterling,OH,43143,0.96
library,Southwest Public Libraries,3959 Broadway,Grove City,OH,43123,0.96
library,Columbus Metropolitan Library - South High Branch,3540 S High St,Columbus,OH,43207,0.95
library,Chillicothe and Ross County Public Library,167 W Springfield St,Frankfort,OH,45628,0.95
library,Sabina Public Library,11 E Elm St,Sabina,OH,45169,0.96
library,Carnegie Public Library,127 S North St,Washington Court House,OH,43160,0.96
library,Leesburg Branch Library,240 Main St E,Leesburg,OH,45135,0.96
library,Highland County District Library,10 Willetsville Pike,Hillsboro,OH,45133,0.96
library,Greenfield Branch Library,1125 Jefferson St,Greenfield,OH,45123,0.96
library,Chillicothe and Ross County Public Library,113 Dewey St,Bainbridge,OH,45612,0.96
library,Western Branch Library,13256 OH-124,Piketon,OH,45661,0.96
library,Chillicothe and Ross County Public Library,550 Buckeye St,Chillicothe,OH,45601,0.95
library,Chillicothe and Ross County Public Library,140 S Paint St,Chillicothe,OH,45601,0.99
library,Garnet A. Wilson Public Library of Pike County,207 N Market St,Waverly,OH,45690,0.95
library,Lucasville Library,103 State Route 728,Lucasville,OH,45648,0.95
library,North Adams Public Library,2469 Moores Rd,Seaman,OH,45679,0.96
library,Adams County Public Library (Ohio),157 High St,Peebles,OH,45660,0.92
library,Mt Orab Library,613 S High St,Mt Orab,OH,45154,0.95
library,Brown County Genealogical Society,200 E Cherry St,Georgetown,OH,45121,0.96
library,Brown County Public Library - Sardinia,13309 Purdy Rd,Sardinia,OH,45171,0.95
library,Blanchester Public Library,110 N Broadway St,Blanchester,OH,45107,0.95
library,New Vienna Library,114 W Main St,New Vienna,OH,45159,0.96
library,Mason Public Library,200 Reading Rd,Mason,OH,45040,0.95
library,Symmes Township Branch Library,11850 Enyart Rd,Loveland,OH,45140,0.96
library,Loveland Branch Library,649 Loveland Madeira Rd,Loveland,OH,45140,0.96
library,Madeira Branch Library,7200 Miami Ave,Cincinnati,OH,45243,0.95
library,Milford Public Library,19 Water St,Milford,OH,45150,0.95
library,Mariemont Branch Library,3810 Pocahontas Ave,Cincinnati,OH,45227,0.96
library,Clermont County Public Library,5920 Buckwheat Rd,Milford,OH,45150,0.96
library,Clermont County Public Library,4450 Gleneste Withamsville Rd,Cincinnati,OH,45245,0.95
library,Salem Township Public Library,535 W Pike St,Morrow,OH,45152,0.95
library,Clermont County Public Library,6678 State Route 132,Goshen,OH,45122,0.95
library,Clermont County Public Library,2548 US Highway 50,Batavia,OH,45103,0.95
library,Clermont County Public Library,58 Maple Ave,Amelia,OH,45102,0.99
library,Clermont County Public Library,180 S 3rd St,Batavia,OH,45103,0.96
library,Clermont County Public Library,594 W Main St,Williamsburg,OH,45176,0.96
library,Clermont County Public Library,611 W Plane St,Bethel,OH,45106,0.96
library,Clermont County Public Library,209 Prather Rd,Felicity,OH,45120,0.99
library,Pendleton County Public Library,801 Robbins Ave,Falmouth,KY,41040,0.99
library,Bracken County Public Library,305 W Miami St,Brooksville,KY,41004,0.96
library,Knoedler Memorial Library,315 Main St,Augusta,KY,41002,0.95
library,"Union Township Public Library - Ripley, Aberdeen, Russellville",27 Main St,Ripley,OH,45167,0.96
library,Aberdeen Public Library,1730 US Highway 52,Aberdeen,OH,45101,0.96
library,Mason County Public Library,218 E 3rd St,Maysville,KY,41056,0.93
library,Fleming County Public Library,202 Bypass Blvd,Flemingsburg,KY,41041,0.96
library,Cynthiana Harrison County Public Library,104 N Main St,Cynthiana,KY,41031,0.95
library,Robertson County Public Library - RCPL,207 N Main St,Mt Olivet,KY,41064,0.96
library,Nicholas County Public Library,223 N Broadway St,Carlisle,KY,40311,0.95
library,John Fox Genealogical Library,323 High St,Paris,KY,40361,0.95
library,Paris-Bourbon County Library,701 High St,Paris,KY,40361,0.96
library,Madison County Public Library,507 W Main St,Richmond,KY,40475,0.96
library,Eastern Kentucky University Libraries,583 University Dr,Richmond,KY,40475,0.96
library,Clark County Public Library,370 S Burns Ave,Winchester,KY,40391,0.96
library,Pompeii Branch,,,,40312,0.95
library,Powell County Public Library,725 Breckenridge St,Stanton,KY,40380,0.96
library,Montgomery County Public Library,328 N Maysville St,Mt Sterling,KY,40353,0.96
library,Bath County Memorial Library,24 W Main St,Owingsville,KY,40360,0.95
library,McDale Branch,,,,40371,0.96
library,Rowan County Library,175 Beacon Hill Rd,Morehead,KY,40351,0.91
library,Camden-Carroll Library,"Morehead State University, 150 University Blvd",Morehead,KY,40351,0.96
library,Menifee County Public Library,1585 Main St,Frenchburg,KY,40322,0.95
library,Morgan County Public Library,199 University Dr,West Liberty,KY,41472,0.96
library,Harper Branch,,,,41472,0.96
library,Boardtree Branch,,,,,0.96
library,Magoffin County Public Library,172 S Church St,,,41465,0.95
library,Beech Branch,,,,,0.96
library,Carter County Public Library,120 Comet Dr,Olive Hill,KY,41164,0.96
library,Brushy Branch,,,,,0.96
library,Shaws Branch,,,,,0.95
library,South Fork Clark Branch,,,,25248,0.96
library,Hog Camp Branch,,,,,0.96
library,Manchester Public Library,401 Pike St,Manchester,OH,45144,0.96
library,West Union Public Library,212 E Sparks St,West Union,OH,45693,0.95
library,Gander Branch,,,,41179,0.95
library,Hazel Branch,,,,41179,0.96
library,Clark Memorial Library,920 2nd St,Portsmouth,OH,45662,0.96
library,Scioto County Public Library,1220 Gallia St,Portsmouth,OH,45662,0.96
library,Scioto County Public Library,3850 Rhodes Ave,New Boston,OH,45662,0.96
library,McKell Branch Library,22 McKell Ln,South Shore,KY,41175,0.95
library,Wheelersburg Library,10745 Gallia Pike,Wheelersburg,OH,45694,0.95
library,Lime Branch,,,,41144,0.95
library,South Webster Library,496 Webster St,South Webster,OH,45682,0.96
library,Lower Hog Branch,,,,,0.95
library,Upper Fall Branch,,,,,0.96
library,Carter County Public Library - Grayson,116 W Main St,Grayson,KY,41143,0.96
library,Flatwoods Public Library,1705 Argillite Rd,Flatwoods,KY,41139,0.96
library,Briggs Lawrence County Public Library,321 S 4th St,Ironton,OH,45638,0.96
library,Boyd County Public Library,1740 Central Ave,Ashland,KY,41101,0.99
library,Boyd County Public Library,2704 Louisa St,Catlettsburg,KY,41129,0.96
library,Briggs Southern Branch Library,317 Solida Rd,South Point,OH,45680,0.95
library,Chesapeake Branch Briggs Library,11054 County Road 1,Chesapeake,OH,45619,0.96
library,Cabell County Public Library,455 9th St,Huntington,WV,25701,0.98
library,Ceredo Kenova Memorial Library,1200 Oak St,Kenova,WV,25530,0.95
library,West Huntington Library,901 W 14th St,Huntington,WV,25704,0.99
library,Drinko Library,1 John Marshall Dr,Huntington,WV,25755,0.95
library,James E. Morrow LIbrary,"Marshall University, 1 John Marshall Dr",Huntington,WV,25755,0.96
library,HerdCon Pop Culture Convention,1 John Marshall Dr,Huntington,WV,25755,0.96
library,Guyandotte Public Library,203 Richmond St,Huntington,WV,25702,0.99
library,Briggs Library - Eastern Branch,410 Elizabeth St,Proctorville,OH,45669,0.96
library,Coxlanding Public Library,6365 Cox Landing Rd,Lesage,WV,25537,0.96
library,Gallaher Village Public Library | Huntington WV,368 Norway Ave,Huntington,WV,25705,0.99
library,Gallia County Law Library,18 Locust St,Gallipolis,OH,45631,0.95
library,Bossard Memorial Library,7 Spruce St,Gallipolis,OH,45631,0.96
library,Hannan Public Library,6760 Ashton Upland Rd,Ashton,WV,25503,0.96
library,Buffalo Library,3530 Buffalo Rd,Buffalo,WV,25033,0.96
library,Nitro Public Library,1700 Park Ave,Nitro,WV,25143,0.96
library,Poca Community Library,2858 Charleston Rd,Poca,WV,25159,0.95
library,Cross Lanes Branch Library,5449 Big Tyler Rd,Charleston,WV,25313,0.96
library,St. Albans Branch Library,602 4th St,St Albans,WV,25177,0.96
library,Dunbar Branch Library,301 12th St,Dunbar,WV,25064,0.95
library,Sissonville Public Library,1 Tinney Ln,Charleston,WV,25312,0.96
library,South Charleston Public Library,312 4th Ave,South Charleston,WV,25303,0.96
library,Kanawha County Public Library,123 Capitol St,Charleston,WV,25301,0.96
library,WV Archives Library,1900 Kanawha Blvd E,Charleston,WV,25305,0.96
library,Law Library,1900 Kanawha Blvd E,Charleston,WV,25305,0.99
library,Reference Library,1900 Kanawha Blvd E,Charleston,WV,25305,0.95
library,Milton Public Library,1140 Smith St,Milton,WV,25541,0.99
library,Salt Rock Public Library,5575 Madison Creek Rd,Salt Rock,WV,25559,0.99
library,Hurricane Branch Library,410 Midland Trl,Hurricane,WV,25526,0.96
library,Putnam County Library,4219 WV-34,Hurricane,WV,25526,0.93
library,Alum Creek Public Library,255 Midway School Rd,Alum Creek,WV,25003,0.96
library,Boone Madison Public Library,375 Main St,Madison,WV,25130,0.96
library,Marmet Public Library,9303 Oregon Ave,Marmet,WV,25315,0.96
library,Coal River Public Library,494 John Slack Cir,Racine,WV,25165,0.96
library,Chapmanville Public Library,740 Crawley Creek Rd,Chapmanville,WV,25508,0.95
library,Logan Area Public Library,16 Wildcat Way,Logan,WV,25601,0.95
library,Martin County Public Library,387 E Main St,Inez,KY,41224,0.96
library,Kermit Public Library,103 Main St,Kermit,WV,25674,0.95
library,Lawrence County Public Library,102 W Main St,Louisa,KY,41230,0.96
library,Fort Gay Public Library,80 Rear Broadway St,Fort Gay,WV,25514,0.95
library,Wayne Public Library,325 Keyser St,Wayne,WV,25570,0.95
library,Glade Branch,,,,,0.95
library,Johnson County Public Library,444 Main St,Paintsville,KY,41240,0.95
library,Webb Branch,,,,41265,0.96
library,Fryleys Branch,,,,41653,0.96
library,Licking Rockhouse Branch,,,,41640,0.95
library,Upper Twin Branch,,,,,0.96
library,Esteps Branch,,,,41630,0.96
library,Floyd County Public Library - Eastern Branch,10983 KY-80,Eastern,KY,41622,0.96
library,Floyd County Library,161 N Arnold Ave,Prestonsburg,KY,41653,0.96
library,Eel Branch,,,,41601,0.96
library,Kinney Branch,,,,41603,0.95
library,Polly Spencer Branch,,,,41647,0.95
library,Calhoun Branch,,,,41822,0.95
library,Watkins Branch,,,,41822,0.96
library,Thornsbury Branch,,,,41861,0.96
library,Potato Branch,,,,41862,0.95
library,Hale Branch,,,,41847,0.95
library,Willard Branch,,,,41843,0.96
library,Jenkins Public Library,9545 KY-805,Jenkins,KY,41537,0.96
library,Pike County Public Library,1080 Ky Highway 610 W,Virgie,KY,41572,0.96
library,Winston Branch,,,,41562,0.96
library,Schoolhouse Branch,,,,41540,0.95
library,Pike County Public Library Dst,150 Main St,Elkhorn City,KY,41522,0.96
library,Walker Branch,,,,,0.95
library,Roberts Branch,,,,41631,0.95
library,Pike County Public Library,126 Lee Ave,Pikeville,KY,41501,0.96
library,UPIKE Allara Library,147 Sycamore St,Pikeville,KY,41501,0.95
library,Pike County Public Library District,119 College St,Pikeville,KY,41501,0.96
library,Belfry Branch Library,24371 US-119,Belfry,KY,41514,0.96
library,Mingo County Public Library,Helena Ave,,,25670,0.95
library,Matewan Public Library,97 1st Ave,Matewan,WV,25678,0.95
library,Ail Branch,,,,41544,0.95
library,Middle Branch,,,,41558,0.95
library,Gilbert Public Library,151 2nd Ave,Gilbert,WV,25621,0.96
library,Hanover Public Library,5556 US-52,Hanover,WV,24839,0.95
library,Oceana Public Library,1519 Cook Pkwy,Oceana,WV,24870,0.99
library,Bradshaw Branch Library,Roosevelt St,,,24817,0.96
library,McDowell Public Library,90 Howard St,Welch,WV,24801,0.96
library,Buchanan County Public Library,1185 Poe Town St,Grundy,VA,24614,0.95
library,Russell County Public Library,248 W Main St,Lebanon,VA,24266,0.95
library,Honaker Community Library (RCPL),10 Library Dr,Honaker,VA,24260,0.95
library,Tazewell County Public Library (Richlands Branch),102 Suffolk Ave,Richlands,VA,24641,0.96
library,Frederick Thrasher Kelly Library,30480 Armbrister Dr,Meadowview,VA,24361,0.99
library,Glade Spring Library,305 N Glade St,Glade Spring,VA,24340,0.96
library,Damascus Public Library,310 Water St,Damascus,VA,24236,0.96
library,Whitetop Public Library,16309 Highlands Pkwy,Whitetop,VA,24292,0.96
library,Hayters Gap Library,7720 Hayters Gap Rd,Abingdon,VA,24210,0.96
library,Scott County Library,297 W Jackson St,Gate City,VA,24251,0.95
library,Mendota Branch Library,2562 Mendota Rd,Mendota,VA,24270,0.96
library,Jonnie B. Deel Memorial Library,198 Chase St,Clintwood,VA,24228,0.95
library,Lonesome Pine Regional Library,124 Library Rd SW,Wise,VA,24293,0.99
library,Wise County Library,124 Library Rd SW,Wise,VA,24293,0.99
library,Coeburn Community Library,111 3rd St NW,Coeburn,VA,24230,0.96
library,J Fred Matthew's Library,16552 Wise St,St Paul,VA,24283,0.95
library,Letcher County Public Library,220 Main St,Whitesburg,KY,41858,0.96
library,Sturgill Branch,,,,40862,0.96
library,Coldiron Branch,,,,40862,0.96
library,Upper Trace Branch,,,,,0.95
library,C Bascom Slemp Memorial Library,11 Proctor St N,Big Stone Gap,VA,24219,0.96
library,Wampler Library,3441 Mountain Empire Rd,Big Stone Gap,VA,24219,0.95
library,Harlan County Public Library,107 N 3rd St,Harlan,KY,40831,0.96
library,Evarts Public Library,104 Harlan St,Evarts,KY,40828,0.96
library,Long Branch,,,,40818,0.96
library,Lee County Public Library,539 Joslyn Ave,Pennington Gap,VA,24277,0.95
library,Newton Branch,,,,40819,0.95
library,Lower Dill Branch,,,,41749,0.96
library,Wilder Branch,,,,40858,0.95
library,Lower Bent Branch,,,,40816,0.96
library,Mill Set Branch,,,,,0.95
library,Wilder Branch,,,,40810,0.96
library,Left Fork Beehive Branch,,,,41763,0.96
library,Blackey Public Library,295 Main St Loop,Blackey,KY,41804,0.96
library,Childs Branch,,,,40843,0.95
library,Rebecca Caudill Public Library,310 W Main St,Cumberland,KY,40823,0.96
library,Lower Laurel Branch,,,,41712,0.95
library,Perry County Public Library,289 Black Gold Blvd,Hazard,KY,41701,0.93
library,Knott County Public Library,238 KY-160,Hindman,KY,41822,0.95
library,Edwards Branch,,,,41822,0.95
library,Bee Branch,,,,,0.96
library,Stacy Branch,,,,,0.96
library,Old Trace Branch,,,,27201,0.96
library,Bee Branch,,,,41367,0.96
library,Log Shoal Branch,,,,,0.95
library,Snake Branch,,,,,0.95
library,Jeff Branch,,,,41314,0.96
library,Brier Branch,,,,,0.96
library,Upper Twin Branch,,,,,0.95
library,Stable Branch,,,,41721,0.95
library,Leslie County Public Library,22065 Main St,Hyden,KY,41749,0.96
library,Jackson County Public Library,338 Main St N,McKee,KY,40447,0.95
library,Grassy Branch,,,,,0.95
library,Possum Trot Branch,,,,,0.95
library,Estill County Public Library,184 Broadway St,Irvine,KY,40336,0.95
library,Alexander Branch,,,,40472,0.96
library,Armine Branch,,,,,0.95
library,Owsley County Public Library,185 New Highway 11,Booneville,KY,41314,0.95
library,Rockcastle County Public Library,60 Ford Dr,Mt Vernon,KY,40456,0.95
library,Billy Branch,,,,,0.96
library,Dutch Branch,,,,,0.95
library,Laurel County Public Library,120 College Park Dr,London,KY,40741,0.91
library,Sasser Branch,,,,,0.95
library,Tulley Branch,,,,40906,0.95
library,Clay County Public Library,211 Bridge St,Manchester,KY,40962,0.96
library,Schoolhouse Branch,,,,,0.96
library,Clark Branch,,,,,0.96
library,Knox County Library,206 Knox St,Barbourville,KY,40906,0.95
library,Kentucky Education Association,221 Parkway Plz,Barbourville,KY,40906,0.96
library,Rockhouse Branch,,,,,0.95
library,Whitley County Public Library,285 S 3rd St,Williamsburg,KY,40769,0.96
library,Mile Branch,,,,,0.96
library,Wayne County Public Library,157 Rolling Hills Blvd,Monticello,KY,42633,0.95
library,Russell County Public Library,535 N Main St,Jamestown,KY,42629,0.96
library,Waddle Branch,,,,42544,0.96
library,Pulaski County Public Library,304 S Main St,Somerset,KY,42501,0.96
library,Burnside Branch Library,85 E French Ave,Burnside,KY,42519,0.96
library,Cain Branch,,,,42519,0.96
library,Shopville Branch Library,144 Shopville Rd,Somerset,KY,42503,0.95
library,Science Hill Branch Library,205 Main St,Science Hill,KY,42553,0.95
library,Garrard County Public Library,101 Lexington St,Lancaster,KY,40444,0.91
library,Lincoln County Public Library,201 Lancaster St,Stanford,KY,40484,0.95
library,Cooley Branch,,,,,0.96
library,Boyle County Public Library,307 W Broadway St,Danville,KY,40422,0.95
library,Casey County Public Library,238 Middleburg St,Liberty,KY,42539,0.95
library,Montgomery Library,1 University Dr,Campbellsville,KY,42718,0.96
library,Taylor County Public Library,1316 E Broadway St,Campbellsville,KY,42718,0.95
library,Washington County Public Library,333 W Main St,Springfield,KY,40069,0.95
library,Marion County Public Library,201 E Main St,Lebanon,KY,40033,0.96
library,LaRue County Public Library,215 Lincoln Dr,Hodgenville,KY,42748,0.96
library,Green County Public Library,112 W Court St,Greensburg,KY,42743,0.99
library,Hardin Branch,,,,42129,0.95
library,Metcalfe County Public Library,200 S Main St,Edmonton,KY,42129,0.95
library,Adair County Public Library,307 Greensburg St,Columbia,KY,42728,0.95
library,Glable Branch,,,,,0.95
library,Fox Branch,,,,,0.95
library,Clinton County Public Library,302 King Dr,Albany,KY,42602,0.95
library,William B Harlan Memorial Library,500 W 4th St,Tompkinsville,KY,42167,0.96
library,Simmons Branch,,,,42731,0.96
library,Rock Lick Branch,,,,,0.96
library,Manley Branch,,,,,0.96
library,Mary Wood Weldon Memorial Library,1530 S Green St,Glasgow,KY,42141,0.95
library,Bailey Branch,,,,42141,0.95
library,The Commons at Helm Library,1906 College Heights Blvd,Bowling Green,KY,42101,0.96
library,Western Kentucky University Libraries,1906 College Heights Blvd,Bowling Green,KY,42101,0.93
library,Raymond Cravens Library,1906 College Heights Blvd,Bowling Green,KY,42101,0.95
library,Warren County Public Library,1225 State St,Bowling Green,KY,42101,0.96
library,Friends of the Library - Warren County,175 Iron Skillet Ct,Bowling Green,KY,42104,0.95
library,Allen County Public Library,106 W Public Sq,Scottsville,KY,42164,0.91
library,Logan County Library Auburn Branch,106 Spring St,Auburn,KY,42206,0.99
library,Goodnight Memorial Library,203 S Main St,Franklin,KY,42134,0.95
library,Todd County Library,302 E Main St,Elkton,KY,42220,0.96
library,Logan County Public Library,225 Armory Dr,Russellville,KY,42276,0.99
library,Lewisburg Books-To-Go Library,155 Front St,Lewisburg,KY,42256,0.95
library,Long Branch,,,,,0.95
library,Butler County Library,116 W Ohio St,Morgantown,KY,42261,0.96
library,Central City Public Library,108 E Broad St,Central City,KY,42330,0.96
library,Harbin Memorial Public Library,117 S Main St,Greenville,KY,42345,0.96
library,Ohio County Public Library,413 S Main St,Hartford,KY,42347,0.96
library,Edmonson County Public Library,280 Ferguson St,Brownsville,KY,42210,0.95
library,Blair Spring Branch,,,,42259,0.96
library,Blowing Spring Branch,,,,,0.95
library,Hart County Public Library,500 E Union St,Munfordville,KY,42765,0.95
library,Horse Cave Free Public Library,111 Higbee St,Horse Cave,KY,42749,0.96
library,Hardin County Public Library,100 Jim Owen Dr,Elizabethtown,KY,42701,0.96
library,Barr Memorial Library,100 Spearhead Division Ave,Fort Knox,KY,40121,0.96
library,Harrison County Public Library,105 N Capitol Ave,Corydon,IN,47112,0.95
library,Harrison County Public Library,7340 Pennington St NE,Lanesville,IN,47136,0.96
library,Shawnee Library,3912 W Broadway,Louisville,KY,40211,0.96
library,Little Free Library #15373,5700 Jessamine Ln,Louisville,KY,40258,0.96
library,Shively-Newman Library,3920 Dixie Hwy,Louisville,KY,40216,0.95
library,Nichols Branch Library,10729 KY-44,West Point,KY,40177,0.96
library,Skinner Branch,,,,40177,0.96
