category,name,address,city,state,zip,confidence
music_school,Music On Main,249 Main St,El Segundo,CA,90245,0.99
music_school,El Segundo Arts Academy,531 Main St,El Segundo,CA,90245,0.96
community_center,George E. Gordon Clubhouse,300 E Pine Ave,El Segundo,CA,90245,0.96
youth_organizations,El Segundo Scout House Assn Inc,325 E Grand Ave,El Segundo,CA,90245,0.96
musical_instrument_store,Michael Peters Guitars,229 Arena St,El Segundo,CA,90245,0.96
tutoring_center,Mathnasium of El Segundo,630 N Sepulveda Blvd,El Segundo,CA,90245,0.99
youth_organizations,TGA Foundation,1960 E Grand Ave,El Segundo,CA,90245,0.96
educational_camp,Campsurf,3800 The Strand,Manhattan Beach,CA,90266,0.95
educational_camp,Steve & Kate's Camp,455 24th St,Manhattan Beach,CA,90266,0.99
community_center,Joslyn Community Center,1601 N Valley Dr,Manhattan Beach,CA,90266,0.96
tutoring_center,Sylvan Learning,720 S Allied Way,El Segundo,CA,90245,0.99
tutoring_center,Study Hut Tutoring,880 Manhattan Beach Blvd,Manhattan Beach,CA,90266,0.96
musical_instrument_store,Dietz Brothers Music,240 S Sepulveda Blvd,Manhattan Beach,CA,90266,0.96
tutoring_center,Mathnasium,500 N Sepulveda Blvd,Manhattan Beach,CA,90266,0.99
youth_organizations,Iron Kids West Foundation,2447 Pacific Coast Hwy,Hermosa Beach,CA,90254,0.99
tutoring_center,Study Hut Consulting,1208 Artesia Blvd,Hermosa Beach,CA,90254,0.96
tutoring_center,Mathnasium,5120 Goldleaf Cir,Los Angeles,CA,90056,0.96
youth_organizations,100 Black Men of Los Angeles,4859 W Slauson Ave,Los Angeles,CA,90056,0.91
youth_organizations,"On A Mission Youth Travel, LLC",4859 W Slauson Ave,Los Angeles,CA,90056,0.91
music_school,Martins' Music Studio - Instrument Lessons & Rentals,4621 W 63rd St,Los Angeles,CA,90043,0.95
youth_organizations,The Young Center,6709 La Tijera Blvd,Los Angeles,CA,90045,0.96
tutoring_center,Concierge Tutoring,7001 S La Cienega Blvd,Los Angeles,CA,90045,0.96
music_school,1500 Sound Academy,8729 Aviation Blvd,Inglewood,CA,90301,0.99
musical_instrument_store,Motherland Music,601 N Eucalyptus Ave,Inglewood,CA,90302,0.96
youth_organizations,Girl Scouts Inglewood Innovation Center,423 N La Brea Ave,Inglewood,CA,90302,0.92
music_school,Cydney Wayne Davis Vocal Arts Studio,171 N La Brea Ave,Inglewood,CA,90301,0.96
youth_organizations,Inglewood Teen Center,101 W Manchester Blvd,Inglewood,CA,90301,0.96
library,Inglewood Public Library,101 W Manchester Blvd,Inglewood,CA,90301,0.96
youth_organizations,Youth N Motion Academy,3403 W 43rd St,Los Angeles,CA,90008,0.95
youth_organizations,Tavis Smiley Foundation,4434 Crenshaw Blvd,Los Angeles,CA,90043,0.95
youth_organizations,Parkside Economic Development,4323 Leimert Blvd,Los Angeles,CA,90008,0.96
youth_organizations,Urban City Youth,3949 W Slauson Ave,Los Angeles,CA,90043,0.95
library,View Park Bebe Moore Campbell Library,3854 W 54th St,Los Angeles,CA,90043,0.99
community_center,Wildlife photography,3892 Long Street,Los Angeles,CA,New Y,0.93
library,Angeles Mesa Branch Library,2700 W 52nd St,Los Angeles,CA,90043,0.95
music_school,White Hall Arts Academy,2812 W 54th St,Los Angeles,CA,90043,0.95
tutoring_center,Mobile Math & Science Labs,2717 W 54th St,Los Angeles,CA,90043,0.95
library,"Exposition Park - Dr. Mary McLeod Bethune Regional Branch, Los Angeles Public Library",3900 S Western Ave,Los Angeles,CA,90062,0.96
youth_organizations,Blazers,1517 W 48th St,Los Angeles,CA,90062,0.96
library,Sims Library Of Poetry,2702 W Florence Ave,Los Angeles,CA,90043,0.95
youth_organizations,Unsung Heroes Leadership Foundation,8712 Chessington Dr,Inglewood,CA,90305,0.96
youth_organizations,Five Points Youth Foundation,1820 W Florence Ave,Los Angeles,CA,90047,0.95
youth_organizations,Al Wooten Jr. Youth Center,9106 S Western Ave,Los Angeles,CA,90047,0.96
youth_organizations,LA Cheer Extreme,9651 S Western Ave,Los Angeles,CA,90047,0.96
library,Wiseburn Library,5335 W 135th St,Hawthorne,CA,90250,0.99
library,Lennox Library,4359 Lennox Blvd,Inglewood,CA,90304,0.99
library,Hawthorne Library,12700 Grevillea Ave,Hawthorne,CA,90250,0.99
tutoring_center,Tutor On A Scooter - Alan Vasquez,1590 Rosecrans Ave,Manhattan Beach,CA,90266,0.96
music_school,School of Rock South Bay L.A.,1806 Artesia Blvd,Redondo Beach,CA,90278,0.99
library,Redondo Beach North Library,2000 Artesia Blvd,Redondo Beach,CA,90278,0.96
library,Lawndale Library,14615 Burin Ave,Lawndale,CA,90260,0.99
tutoring_center,ACA Tutoring Center,14623 Hawthorne Blvd,Lawndale,CA,90260,0.99
community_center,Lawndale Community Center,14700 Burin Ave,Lawndale,CA,90260,0.96
music_school,Eubanks Conservatory Of Music And Arts,4543 Artesia Blvd,Lawndale,CA,90260,0.95
musical_instrument_store,Guitar Center,4525 Artesia Blvd,Lawndale,CA,90260,0.99
library,Crenshaw Imperial Branch Library,11141 Crenshaw Blvd,Inglewood,CA,90303,0.95
library,Los Angeles Southwest College Library,1600 W Imperial Hwy,Los Angeles,CA,90047,0.95
youth_organizations,Holly Park Little League,2150 W 120th St,Hawthorne,CA,90250,0.96
library,Masao W. Satow Library,14433 Crenshaw Blvd,Gardena,CA,90249,0.99
music_school,Raga Ranjani School of Music,17633 Kornblum Ave,Torrance,CA,90504,0.96
library,North Torrance Library,3604 Artesia Blvd,Torrance,CA,90504,0.95
music_school,South Bay Children's Choir,16007 Crenshaw Blvd,Torrance,CA,90506,0.96
music_school,Maurock Music Academy,2233 W Rosecrans Ave,Gardena,CA,90249,0.99
tutoring_center,Sylvan Learning,2021 W Redondo Beach Blvd,Gardena,CA,90247,0.99
tutoring_center,Kumon,2015 W Redondo Beach Blvd,Gardena,CA,90247,0.98
community_center,Gardena Public Works Department,1717 W 162nd St,Gardena,CA,90247,0.95
community_center,Nakaoka Community Center,1670 W 162nd St,Gardena,CA,90247,0.95
community_center,Gardena Events,1670 W 162nd St,Gardena,CA,90247,0.95
library,Gardena Mayme Dear Library,1731 W Gardena Blvd,Gardena,CA,90247,0.99
tutoring_center,Miss Bee's Tutoring,557 Pier Ave,Hermosa Beach,CA,90254,0.95
tutoring_center,Smarty Pants Academy,1151 Aviation Blvd,Hermosa Beach,CA,90254,0.95
tutoring_center,Sylvan Learning,1137 Aviation Blvd,Hermosa Beach,CA,90254,0.99
music_school,Music Rhapsody,1603 Aviation Blvd,Redondo Beach,CA,90278,0.99
library,Redondo Beach Public Library,303 N Pacific Coast Hwy,Redondo Beach,CA,90277,0.96
musical_instrument_store,Sam Ash Music Stores,18831 Hawthorne Blvd,Torrance,CA,90504,0.95
library,Isabel Henderson Library,4805 Emerald St,Torrance,CA,90503,0.95
tutoring_center,"The Tutoring Center, Torrance CA",20016 Hawthorne Blvd,Torrance,CA,90503,0.95
tutoring_center,The Creativity Land,20924 Hawthorne Blvd,Torrance,CA,90503,0.91
tutoring_center,A Beehive Center,21150 Hawthorne Blvd,Torrance,CA,90503,0.95
tutoring_center,C2 Education,21235 Hawthorne Blvd,Torrance,CA,90503,0.99
tutoring_center,"EduPro, Inc.",21255 Hawthorne Blvd,Torrance,CA,90503,0.95
tutoring_center,Jubilate Academy,3737 Torrance Blvd,Torrance,CA,90503,0.95
tutoring_center,Eye Level - Torrance,3737 Torrance Blvd,Torrance,CA,90503,0.95
youth_organizations,Fostering Hope L.A.,3538 Torrance Blvd,Torrance,CA,90503,0.95
music_school,Sunset Learning Studio,1203 S Pacific Coast Hwy,Redondo Beach,CA,90277,0.95
community_center,Wellspring 88,1612 S Catalina Ave,Redondo Beach,CA,90277,0.95
tutoring_center,Study Hut Tutoring,210 Avenue I,Redondo Beach,CA,90277,0.95
tutoring_center,The Coder School Torrance/Redondo Beach,1884 S Pacific Coast Hwy,Redondo Beach,CA,90277,0.93
educational_camp,Splash Summer Day Camp,330 Palos Verdes Blvd,Redondo Beach,CA,90277,0.95
music_school,Bravo Music School,22767 Hawthorne Blvd,Torrance,CA,90505,0.95
tutoring_center,IQ Tutorial Center,22750 Hawthorne Blvd,Torrance,CA,90505,0.96
music_school,Torrance Yamaha Music Center,22817 Hawthorne Blvd,Torrance,CA,90505,0.95
tutoring_center,IvySmart Education,22930 Hawthorne Blvd,Torrance,CA,90505,0.96
music_school,MUSICALison,23825 Anza Ave,Torrance,CA,90505,0.96
tutoring_center,DMA Tutoring Center,4214 Pacific Coast Hwy,Torrance,CA,90505,0.96
music_school,Melody & Chord Creative Learning,24016 Vista Montana,Torrance,CA,90505,0.95
music_school,Fuentech Drum School,3981 Pacific Coast Hwy,Torrance,CA,90505,0.95
music_school,Dr. Kim Music Academy,3711 Lomita Blvd,Torrance,CA,90505,0.99
tutoring_center,Elite Prep,23326 Hawthorne Blvd,Torrance,CA,90505,0.95
tutoring_center,Sylvan Learning,23326 Hawthorne Blvd,Torrance,CA,90505,0.99
youth_organizations,Boy Scouts of America Troop 378,3855 W 242nd St,Torrance,CA,90505,0.96
library,Walteria Library,3815 W 242nd St,Torrance,CA,90505,0.95
tutoring_center,Summa Academy,3810 Pacific Coast Hwy,Torrance,CA,90505,0.96
music_school,South Bay Guitar Academy,24050 Madison St,Torrance,CA,90505,0.96
youth_organizations,Young Life South Bay Metro,18411 Crenshaw Blvd,Torrance,CA,90504,0.96
community_center,Torrance Parks & Recreation,3031 Torrance Blvd,Torrance,CA,90503,0.96
music_school,JOY Music Studio,2524 Torrance Blvd,Torrance,CA,90503,0.99
community_center,Veteran Club,1985 Del Amo Blvd,Torrance,CA,90501,0.91
music_school,Professional School for the Arts,1329 Sartori Ave,Torrance,CA,90501,0.95
tutoring_center,Mathnasium,1611 Crenshaw Blvd,Torrance,CA,90501,0.99
youth_organizations,Mentally Fit,1780 Oak St,Torrance,CA,90501,0.96
music_school,Peaceland Music,23706 Crenshaw Blvd,Torrance,CA,90505,0.96
music_school,Skylight Academy of Music,1618 Gramercy Ave,Torrance,CA,90501,0.92
music_school,The Musik Portal,2235 Sepulveda Blvd,Torrance,CA,90501,0.95
music_school,Maurock Music Academy,1532 W Carson St,Los Angeles,CA,90501,0.99
musical_instrument_store,South Bay Audio and Music Recording Studios,1450 W 228th St,Los Angeles,CA,90501,0.96
library,Southeast Branch Library,23115 Arlington Ave,Torrance,CA,90501,0.95
music_school,Niko Niko Music / Sora class | Lomita CA,24421 Narbonne Ave,Lomita,CA,90717,0.96
library,Lomita Library,24200 Narbonne Ave,Lomita,CA,90717,0.99
library,Harbor City - Harbor Gateway Branch Library,24000 Western Ave,Harbor City,CA,90710,0.95
tutoring_center,Focus On Learning Center,500 Silver Spur Rd,Rancho Palos Verdes,CA,90275,0.95
tutoring_center,Peninsula Academy,550 Deep Valley Dr,Rolling Hills Estates,CA,90274,0.96
tutoring_center,PVP Test Prep and Tutoring,655 Deep Valley Dr,Rolling Hills Estates,CA,90274,0.96
music_school,"Joyful Music and Arts | Music school in Rolling Hills Estates, California",640 Silver Spur Rd,Rolling Hills Estates,CA,90274,0.96
library,Palos Verdes Library District,701 Silver Spur Rd,Rolling Hills Estates,CA,90274,0.99
tutoring_center,C2 Education,714 Deep Valley Dr,Rolling Hills Estates,CA,90274,0.99
tutoring_center,BriteMinds Learning Center,810 Silver Spur Rd,Rolling Hills Estates,CA,90274,0.99
music_school,School of Rock Palos Verdes,877 Silver Spur Rd,Rolling Hills Estates,CA,90274,0.99
tutoring_center,Mathnasium,805 Deep Valley Dr,Rolling Hills Estates,CA,90274,0.99
youth_organizations,A.C. Green Youth Foundation:,904 Silver Spur Rd,Rolling Hills Estates,CA,90274,0.96
music_school,Kayo Piano Studio,3142 Pacific Coast Hwy,Torrance,CA,90505,0.93
musical_instrument_store,The Strings Connection,25690 Crenshaw Blvd,Torrance,CA,90505,0.96
tutoring_center,South Bay Newton Academy,3601 W Hidden Ln,Palos Verdes Peninsula,CA,90274,0.96
library,Miraleste Library,29089 Palos Verdes Dr E,Rancho Palos Verdes,CA,90275,0.99
tutoring_center,Mathnasium,28901 S Western Ave,Rancho Palos Verdes,CA,90275,0.95
music_school,L.A. Music Lessons,1300 W 48th St,Los Angeles,CA,90037,0.96
library,Vermont Square Branch Library,1201 W 48th St,Los Angeles,CA,90037,0.96
youth_organizations,Challengers Boys & Girls Club,5029 S Vermont Ave,Los Angeles,CA,90037,0.95
library,Southern California Library,6120 S Vermont Ave,Los Angeles,CA,90044,0.96
library,John Muir Branch Library,1005 W 64th St,Los Angeles,CA,90044,0.96
community_center,T.R.U.S.T. South-LA,4331 S Main St,Los Angeles,CA,90037,0.95
library,Junipero Serra Branch Library,4607 S Main St,Los Angeles,CA,90037,0.96
community_center,Avalon Carver Community Center,4920 Avalon Blvd,Los Angeles,CA,90011,0.95
youth_organizations,Conscious Youth Global Movement,4920 Avalon Blvd,Los Angeles,CA,90011,0.96
library,Mark Twain Branch Library,9621 S Figueroa St,Los Angeles,CA,90003,0.96
library,Ascot Branch Library,120 W Florence Ave,Los Angeles,CA,90003,0.96
community_center,SoCal Club,8601 S Broadway,Los Angeles,CA,90003,0.96
library,Vernon - Leon H. Washington Jr. Memorial Branch Library,4504 S Central Ave,Los Angeles,CA,90011,0.95
community_center,Water And Power,4619 S Central Ave,Los Angeles,CA,90011,0.96
tutoring_center,BookkeepingHelp.Guru,530 S Lake Ave,Pasadena,CA,91101,0.94
music_school,Amadeus Music School,2670 E Gage Ave,Huntington Park,CA,90255,0.93
library,Huntington Park Library,6518 Miles Ave,Huntington Park,CA,90255,0.99
community_center,Florence Firestone Community Organization,6940 Compton Ave,Los Angeles,CA,90001,0.95
community_center,United We Stand Up,7625 S Central Ave,Los Angeles,CA,90001,0.96
youth_organizations,Youth Justice Coalition,7625 S Central Ave,Los Angeles,CA,90001,0.91
library,Florence Library,7807 Compton Ave,Los Angeles,CA,90001,0.95
music_school,Art Gharana,"Los Angeles, California ",Los Angeles,CA,90001,0.91
youth_organizations,DoV Club,8762 S Central Ave,Los Angeles,CA,90002,0.95
library,Alma Reaves Woods - Watts Branch Library,10205 Compton Ave,Los Angeles,CA,90002,0.96
youth_organizations,Friends of St. Lawrence - Watts Youth Center,10122 Compton Ave,Los Angeles,CA,90002,0.96
library,Graham Library,1900 Firestone Blvd,Los Angeles,CA,90001,0.99
community_center,Jordan Downs Community Center,2101 E 101st St,Los Angeles,CA,90002,0.96
library,Woodcrest Library,1340 W 106th St,Los Angeles,CA,90044,0.99
library,A C Bilbrew Library,150 E El Segundo Blvd,Los Angeles,CA,90061,0.99
youth_organizations,Boys & Girls Club of America,802 W Gardena Blvd,Gardena,CA,90247,0.96
youth_organizations,Hosanna Achievement Center,2006 E 103rd St,Los Angeles,CA,90002,0.96
library,Willowbrook Library,11737 Wilmington Ave,Los Angeles,CA,90059,0.99
youth_organizations,WATTS EMPOWERMENT CENTER with Red Eye,2250 E 114th St,Los Angeles,CA,90059,0.96
youth_organizations,Compton YouthBuild,1108 N Oleander Ave,Compton,CA,90222,0.91
library,Compton Library,240 W Compton Blvd,Compton,CA,90220,0.99
community_center,Douglas F. Dollarhide Community Center,301 N Tamarind Ave,Compton,CA,90220,0.96
youth_organizations,MLB Youth Academy,901 E Artesia Blvd,Compton,CA,90221,0.96
library,Bristow Neighborhood Library,1466 S McDonnell Ave,Commerce,CA,90040,0.96
library,Maywood Cesar Chavez Library,4323 Slauson Ave,Maywood,CA,90270,0.99
community_center,Bell Community Center,6250 Pine Ave,Bell,CA,90201,0.96
music_school,Bellamusic,3922 Florence Ave,Bell,CA,90201,0.95
community_center,El Hussein Community Center,4313 Gage Ave,Bell,CA,90201,0.96
tutoring_center,Tutoring 4 Less,8400 State St,South Gate,CA,90280,0.99
educational_camp,Absolute Event,,Beverly Hills,CA,,0.91
community_center,Tweedy Mile Association,3848 Tweedy Blvd,South Gate,CA,90280,0.95
library,Leland R. Weaver Library,4035 Tweedy Blvd,South Gate,CA,90280,0.99
library,Bell Library,4411 Gage Ave,Bell,CA,90201,0.99
community_center,Leo P.Turner Community Center,4835 Clara St,Cudahy,CA,90201,0.96
library,Cudahy Library,5218 Santa Ana St,Cudahy,CA,90201,0.99
library,Bandini Neighborhood Library,2269 S Atlantic Blvd,Commerce,CA,90040,0.95
library,Rosewood Neighborhood Library (Main),5655 Jillson St,Commerce,CA,90040,0.96
youth_organizations,Reading Is Fundamental of S Ca,7250 Bandini Blvd,Commerce,CA,90040,0.95
youth_organizations,Neighborhood Youth Center,7117 El Selinda Ave,Bell Gardens,CA,90201,0.95
music_school,Musicpointplus.com,6100 E Florence Ave,Bell Gardens,CA,90201,0.95
music_school,Aranjuez Music Center,6445 Florence Ave,Bell Gardens,CA,90201,0.96
community_center,Plush Clothes 113,16725 Alvina St,Bell Gardens,CA,90201,0.93
community_center,Latin American Immigration Association,1310 Esplanade,Redondo Beach,CA,90277,0.95
library,Veterans Neighborhood Library,6134 Greenwood Ave,Commerce,CA,90040,0.96
musical_instrument_store,Downey Music Center,7444 Florence Ave,Downey,CA,90240,0.96
music_school,Agape Music Center,11330 Long Beach Blvd,Lynwood,CA,90262,0.99
community_center,Lynwood Community Center,11301 Bullis Rd,Lynwood,CA,90262,0.95
youth_organizations,South Gate Park Boy Scout Area,4941 Tweedy Blvd,South Gate,CA,90280,0.95
community_center,Lucy Avalos Community Center,11832 Atlantic Ave,Lynwood,CA,90262,0.96
library,East Rancho Dominguez Library,4420 E Rose St,Compton,CA,90221,0.99
tutoring_center,David K Fonseca,,Los Angeles,CA,,0.92
musical_instrument_store,Howl Guitars,11836 Old River School Rd,Downey,CA,90241,0.96
library,Hollydale Library,12000 Garfield Ave,South Gate,CA,90280,0.99
musical_instrument_store,Schroeder's,13119 Downey Ave,Paramount,CA,90723,0.96
music_school,California Guitar Academy,11445 Paramount Blvd,Downey,CA,90241,0.96
tutoring_center,Tutoring Club,8554 Firestone Blvd,Downey,CA,90241,0.96
tutoring_center,Q Learning A Journey to Learning,11530 Lakewood Blvd,Downey,CA,90241,0.95
tutoring_center,Sylvan Learning,8832 Imperial Hwy,Downey,CA,90242,0.99
youth_organizations,North Long Beach Pop Warner,3301 E 65th St,Long Beach,CA,90805,0.96
music_school,Musica School Agape,9422 Alondra Blvd,Bellflower,CA,90706,0.96
tutoring_center,Advanced Action Tutoring,16809 Bellflower Blvd,Bellflower,CA,90706,0.95
musical_instrument_store,Bellflower Music Center,17125 Bellflower Blvd,Bellflower,CA,90706,0.99
community_center,UA Local 250 Steamfitters,18355 S Figueroa St,Los Angeles,CA,90248,0.96
youth_organizations,AYSO (American Youth Soccer Organization),19700 S Vermont Ave,Torrance,CA,90502,0.95
music_school,Piano By Melody,833 Torrance Blvd,Torrance,CA,90502,0.95
library,"Dr. Martin Luther King, Jr. Library",17906 Avalon Blvd,Carson,CA,90746,0.99
tutoring_center,Kumon Math and Reading Center of CARSON - NORTH,20234 Avalon Blvd,Carson,CA,90746,0.98
tutoring_center,Kumon Math and Reading Center of TORRANCE - HARBOR GATEWAY,1253 W Carson St,Torrance,CA,90502,0.99
library,Carson Library,151 E Carson St,Carson,CA,90745,0.99
music_school,Dynamic's Piano Studio,21855 Avalon Blvd,Carson,CA,90745,0.95
library,Leo F. Cain Library,1000 E Victoria St,Carson,CA,90747,0.95
musical_instrument_store,Shigeru Kawai Piano Co,2055 E University Dr,Compton,CA,90220,0.98
music_school,Millan Music,1330 E 223rd St,Carson,CA,90745,0.96
youth_organizations,Boys & Girls Club of Carson,1950 E 220th St,Long Beach,CA,90810,0.95
library,Harte Neighborhood Library,1595 W Willow St,Long Beach,CA,90810,0.96
youth_organizations,PICK6 Flag Football SoCal,501 Westmont Dr,Los Angeles,CA,90731,0.91
community_center,Saxophone Shop,,Wilmington,SA,,0.91
library,Wilmington Branch Library,1300 N Avalon Blvd,Los Angeles,CA,90744,0.96
community_center,United Wilmington Youth Foundation,927 N Avalon Blvd,Los Angeles,CA,90744,0.96
youth_organizations,Harbor Community Teen Center,612 W E St,Los Angeles,CA,90744,0.95
community_center,Banning's Landing Community Center,100 E Water St,Los Angeles,CA,90744,0.96
youth_organizations,Boys & Girls Club of San Pedro,1200 S Cabrillo Ave,Los Angeles,CA,90731,0.95
library,MCP International Rey De Paz,209 S Pacific Ave,Los Angeles,CA,90731,0.96
musical_instrument_store,Guitar Safari,424 W 6th St,Los Angeles,CA,90731,0.95
musical_instrument_store,J. Morrison Guitar Shop & Repair,613 S Mesa St,Los Angeles,CA,90731,0.95
youth_organizations,Port of Los Angeles Boys and Girls Club,100 W 5th St,Los Angeles,CA,90731,0.96
educational_camp,Mountain and Sea Educational Adventures,820 S Seaside Ave,San Pedro,CA,90731,0.95
community_center,Century Villages at Cabrillo,2001 River Ave,Long Beach,CA,90810,0.96
library,Michelle Obama Neighborhood Library,5870 Atlantic Ave,Long Beach,CA,90805,0.96
tutoring_center,Mathnasium,4450 California Pl,Long Beach,CA,90807,0.99
tutoring_center,"The Tutoring Center, Long Beach CA",4215 Atlantic Ave,Long Beach,CA,90807,0.95
tutoring_center,The Tutoring Center,3750 Long Beach Blvd,Long Beach,CA,90807,0.96
music_school,Jammin' Music,4228 Atlantic Ave,Long Beach,CA,90807,0.95
youth_organizations,Long Beach Area Council Boy Scouts,401 E 37th St,Long Beach,CA,90807,0.96
library,Dana Neighborhood Library,3680 Atlantic Ave,Long Beach,CA,90807,0.96
music_school,Cal Heights Music,1240 E Wardlow Rd,Long Beach,CA,90807,0.91
community_center,Intercity Fellowship Hall,5881 Cherry Ave,Long Beach,CA,90805,0.96
community_center,Burns Community Center,5510 Clark Ave,Lakewood,CA,90712,0.95
tutoring_center,Panorama Learning LLC,5415 Clark Ave,Lakewood,CA,90712,0.95
music_school,The Music Academy,5230 Clark Ave,Lakewood,CA,90712,0.95
library,Angelo M. Iacoboni Library,4990 Clark Ave,Lakewood,CA,90712,0.99
music_school,LBCC Performing Arts Department,4901 E Carson St,Long Beach,CA,90808,0.96
musical_instrument_store,Phantom48,3671 Industry Ave,Lakewood,CA,90712,0.96
musical_instrument_store,Sawday Horns,3214 E Willow St,Signal Hill,CA,90755,0.96
music_school,Jazz Angels,3258 E Willow St,Signal Hill,CA,90755,0.95
music_school,Music Together At The Beach,3258 E Willow St,Signal Hill,CA,90755,0.95
music_school,Blue Alien Guitar Repair,3280 Industry Dr,Signal Hill,CA,90755,0.95
musical_instrument_store,Long Beach Woodwinds,4420 E Village Rd,Long Beach,CA,90808,0.95
library,Ruth Bach Public Library,4055 N Bellflower Blvd,Long Beach,CA,90808,0.95
community_center,Jenny Oropeza Community Center,401 Golden Ave,Long Beach,CA,90802,0.96
community_center,Willmore Heritage Garden,707 Maine Ave,Long Beach,CA,90813,0.95
tutoring_center,Bee Academic Tutoring,927 Pine Ave,Long Beach,CA,90813,0.95
library,Long Beach Public Library,200 W Broadway,Long Beach,CA,90802,0.96
library,Burnett Neighborhood Library,560 E Hill St,Long Beach,CA,90806,0.96
youth_organizations,Community Development YMCA of Greater Long Beach,1900 Long Beach Blvd,Long Beach,CA,90806,0.95
library,Signal Hill Public Library,1800 E Hill St,Signal Hill,CA,90755,0.96
community_center,Homeland Cultural Arts Center,1321 E Anaheim St,Long Beach,CA,90813,0.95
library,Mark Twain Neighborhood Library,1401 E Anaheim St,Long Beach,CA,90813,0.96
library,Mali & Friends,235 E Broadway,Long Beach,CA,90802,0.95
musical_instrument_store,Quarter Panel Guitar Co.,235 E Broadway,Long Beach,CA,90802,0.95
community_center,Black Everywhere,235 E Broadway,Long Beach,CA,90802,0.96
music_school,Joanna's Drum Lessons,1935 E 7th St,Long Beach,CA,90813,0.96
musical_instrument_store,Gilmore Music Store,1935 E 7th St,Long Beach,CA,90813,0.96
youth_organizations,Khmer Girls In Action,2217 E 6th St,Long Beach,CA,90814,0.96
musical_instrument_store,Long Beach Guitar Repair,2930 E 7th St,Long Beach,CA,90804,0.95
music_school,The Brave Voice,703 Coronado Ave,Long Beach,CA,90804,0.96
music_school,Piano Lessons By Christina,11421 E Carson St,Lakewood,CA,90715,0.96
music_school,Spencer Artist Development,117 Coronado Ave,Long Beach,CA,90803,0.95
music_school,Nic Hale Music,,,,,0.93
community_center,Stunning Fashion 010,11395 Termino Ave,Long Beach,CA,90804,0.92
library,Brewitt Neighborhood Library,4036 E Anaheim St,Long Beach,CA,90804,0.95
tutoring_center,Mathnasium,2115 N Bellflower Blvd,Long Beach,CA,90815,0.99
tutoring_center,Seaside Tutor,281 Covina Ave,Long Beach,CA,90803,0.95
music_school,Belmont Music Studio,5275 E 2nd St,Long Beach,CA,90803,0.95
library,Bay Shore Neighborhood Library,195 Bay Shore Ave,Long Beach,CA,90803,0.95
community_center,United States Sailing Center,5489 E Ocean Blvd,Long Beach,CA,90803,0.95
youth_organizations,Youth Services Network,15501 San Fernando Mission Blvd,Mission Hills,CA,91345,0.95
youth_organizations,Cub Scout Pack 94 & BSA Troop 94,1525 Glenoaks Blvd,San Fernando,CA,91340,0.95
library,San Fernando Library,217 N Maclay Ave,San Fernando,CA,91340,0.99
musical_instrument_store,Cassell's Music,901 N Maclay Ave,San Fernando,CA,91340,0.96
musical_instrument_store,James Tyler Guitars,575 4th St,San Fernando,CA,91340,0.95
youth_organizations,Boys & Girls Club of San Fernando Valley,11251 Glenoaks Blvd,Pacoima,CA,91331,0.95
youth_organizations,Pacoima Community Youth Center,11243 Glenoaks Blvd,Los Angeles,CA,91331,0.96
music_school,"Natascha Corrigan, Voice Teacher",11233 Borden Ave,Los Angeles,CA,91331,0.96
library,Lake View Terrace Branch Library,12002 Osborne St,Los Angeles,CA,91342,0.96
library,Pacoima Branch Library,13605 Van Nuys Blvd,Los Angeles,CA,91331,0.95
musical_instrument_store,Discoteca Y Novedades,9753 Laurel Canyon Blvd,Los Angeles,CA,91331,0.96
musical_instrument_store,Eric's Guitar Shop,15452 Cabrito Rd,Van Nuys,CA,91406,0.95
musical_instrument_store,GL Pianos / The Piano Warehouse,15705 Strathern St,Los Angeles,CA,91406,0.96
musical_instrument_store,Toru Nittono Guitars,15734 Stagg St,Los Angeles,CA,91406,0.96
tutoring_center,Levik Learning Center,,Van Nuys,CA,,0.95
musical_instrument_store,Oleg Products,7843 Noble Ave,Van Nuys,CA,91405,0.95
musical_instrument_store,Anbrass Music,7141 Kester Ave,Los Angeles,CA,91405,0.95
music_school,Toca Musica,8610 Van Nuys Blvd,Los Angeles,CA,91402,0.95
library,Panorama City Branch Library,14345 Roscoe Blvd,Panorama City,CA,91402,0.96
musical_instrument_store,TLV Production,14640 Keswick St,Los Angeles,CA,91405,0.96
music_school,Jackie Johnson Music: Piano lessons,14717 Cohasset St,Los Angeles,CA,91405,0.96
music_school,Learn Guitar With Ricy,7255 Katherine Ave,Los Angeles,CA,91405,0.95
musical_instrument_store,Nazareth Gevorkian Violins,15041 Lemay St,Los Angeles,CA,91405,0.96
musical_instrument_store,Buchwalter B3 Services,14947 Gilmore St,Los Angeles,CA,91411,0.96
musical_instrument_store,Prosound Communications Inc,14920 Calvert St,Los Angeles,CA,91411,0.95
music_school,Music For Unity Piano Arts Center,5445 Kester Ave,Los Angeles,CA,91411,0.96
music_school,"Paradigm Music School, Van Nuys, CA",6360 Van Nuys Blvd,Los Angeles,CA,91401,0.96
library,Van Nuys Branch Library,6250 Sylmar Ave,Van Nuys,CA,91401,0.95
musical_instrument_store,Faust Harrison Pianos,5539 Van Nuys Blvd,Los Angeles,CA,91401,0.99
music_school,Join The Band Music Lessons Studio,5928 Van Nuys Blvd,Los Angeles,CA,91401,0.93
musical_instrument_store,California Vintage Guitar & Amp,5244 Van Nuys Blvd,Los Angeles,CA,91401,0.96
