category,name,address,city,state,zip,confidence
campground,Walnut Grove RV Resort,7325 S Township Road 131,Tiffin,OH,44883,0.95
campground,Northwestern Ohio Christian Youth Camp,8877 S Township Road 131,McCutchenville,OH,44844,0.95
campground,Clinton Lake Camping,4990 E Township Road 122,Republic,OH,44867,0.95
campground,Leafy Oaks Campground,6955 State Route 101 N,Clyde,OH,43410,0.95
park,Beegly pool,10 Beeghly Ave,Bloomville,OH,44818,0.96
park,Garlo Heritage Nature Preserve,6777 OH-19,Bloomville,OH,44818,0.96
park,Schedel Arboretum and Gardens,19255 W Portage River South Rd,Elmore,OH,43416,0.95
campground,Eagle Lake Camping Resort,872 E Madison St,Gibsonburg,OH,43431,0.95
campground,Wooded Acre Campground,2232 County Road 106,Lindsey,OH,43442,0.96
campground,Johnny's activities,3942 W Oliver Dr,,,43452,0.96
campground,Camp Goldeneye,1030 S Helendale St,Port Clinton,OH,43452,0.95
park,Anderson Field,1313 Oak Harbor Rd,Fremont,OH,43420,0.95
park,Birchard,1316 Croghan St,Fremont,OH,43420,0.95
park,Fremont Parks Department,1111 Tiffin St,Fremont,OH,43420,0.95
park,Turtle Creek Access East Marsh,,,,43449,0.96
campground,Camp Sabroske,4405 N Toussaint North Rd,Oak Harbor,OH,43449,0.95
campground,Magee East Marina & Campground,10481 OH-2,Oak Harbor,OH,43449,0.96
campground,Paradise Acres Campgrounds and Marina,4225 N Rider Rd,Oak Harbor,OH,43449,0.95
campground,Harbor Landing Campground,7490 W Harbor Rd,Port Clinton,OH,43452,0.95
campground,Gladhaven Campground and Marina,3830 W Harbor Rd,Port Clinton,OH,43452,0.95
campground,Sunset Shore Campground,1745 W Lakeshore Dr,Port Clinton,OH,43452,0.96
park,Metroparks Toledo,5100 W Central Ave,Toledo,OH,43615,0.95
park,Marvin Playground,Marvin Playground,,,43606,0.96
park,Hamilton Playground,"Hamilton Park, 1751 Tecumseh St",Toledo,OH,43607,0.95
park,Agnes Reynolds Jackson Arboretum,2501 Robinwood Ave,Toledo,OH,43610,0.95
park,Old West End Commons,2152 Robinwood Ave,Toledo,OH,43620,0.95
park,Toledo Spain Plaza,1840 Collingwood Blvd,Toledo,OH,43604,0.96
park,Toledo Police Memorial,555 N Erie St,Toledo,OH,43604,0.95
park,Glass City Riverwalk,1521 Front St,Toledo,OH,43605,0.96
park,Swan Creek Metropark,4094 Glendale Ave,,,43614,0.95
campground,Maumee Mobile Home Court,1328 Conant St,Maumee,OH,43537,0.96
park,Chessie Circle Trail,4576 River Rd,Toledo,OH,43614,0.95
park,W. W. Knight Nature Preserve,29530 White Rd,Perrysburg,OH,43551,0.95
park,Fort Miamis,1868 River Rd,Maumee,OH,43537,0.95
park,The Norma Stark Memory Garden and Labyrinth,345 W South Boundary St,Perrysburg,OH,43551,0.96
park,J.C. Reuthinger Memorial Preserve,30730 Oregon Rd,Northwood,OH,43551,0.95
park,Packer-Hammersmith Center,"Pearson Metropark, 4600 Starr Ave",Oregon,OH,43616,0.95
park,Mallard Club Marsh Wilderness Area,8299 Cedar Point Rd,Oregon,OH,43616,0.95
park,Gazebo at Pearson Metropark,4600 Starr Ave,Oregon,OH,43616,0.96
park,Cedar Creeks Preserve,4575 Walbridge Rd,Northwood,OH,43619,0.96
campground,Toledo East / Stony Ridge KOA Journey,24787 Luckey Rd,Perrysburg,OH,43551,0.99
campground,Monroe Co. / Toledo North KOA Holiday,15600 Tunnicliffe Rd,Petersburg,MI,49270,0.99
park,Wings Paws & Prayers,11916 Douglas Rd,Temperance,MI,48182,0.96
park,Navarre Field,308 Jones Ave,Monroe,MI,48161,0.96
park,Frenchtown Twp Recreation Department,2775 Nadeau Rd,Frenchtown Twp,MI,48162,0.95
campground,River Raisin Marina & Campground,2502 E Elm Ave,Monroe,MI,48162,0.96
campground,Harbortown RV Resort,14931 Laplaisance Rd,Monroe,MI,48161,0.99
park,Mouille March,,,,48179,0.95
campground,Fox's Den Campground,140 Conlan Rd,Put-in-Bay,OH,43456,0.96
park,Perry's Victory and International Peace Memorial,93 Delaware Ave,Put-in-Bay,OH,43456,0.95
campground,Lakeland Campground,2240 E Harbor Rd,Port Clinton,OH,43452,0.96
campground,Lake Erie RV Resort - Family Camping Center,2318 E Harbor Rd,Port Clinton,OH,43452,0.95
campground,Tall Timbers,340 S Christy Chapel Rd,Port Clinton,OH,43452,0.92
campground,Shade Acres,1810 N West Catawba Rd,Port Clinton,OH,43452,0.95
campground,Sleepy Hollow Camping,2817 E Harbor Rd,Port Clinton,OH,43452,0.95
campground,Fort Firelands RV Park,5650 E Harbor Rd,Lakeside-Marblehead,OH,43440,0.95
campground,Lakeside Campgrounds,718 Central Ave,,,43440,0.96
campground,Meadows by the Bay,1920 S Bay Shore Rd,Lakeside-Marblehead,OH,43440,0.95
hiking_trail,East Quarry Trails,423 Ward Rd,Kelleys Island,OH,43438,0.96
park,Blue Heron Reserve,2134 County Road 260,Vickery,OH,43464,0.95
campground,Willow Bend Resort,5115 E Bayshore Rd,Port Clinton,OH,43452,0.95
campground,Kamp Kozy,2450 Meter Rd,Lakeside-Marblehead,OH,43440,0.96
campground,Crystal Rock Campground,710 Crystal Rock Ave,Sandusky,OH,44870,0.96
park,Castalia Quarry,8404 State Route 101 W,Castalia,OH,44824,0.96
campground,Buckeye Acres,972 S County Road 278,Clyde,OH,43410,0.96
park,Jungle-Junction Indoor Playground,110 Cherry Blvd,Bellevue,OH,44811,0.95
campground,Cold Creek Trout Camp,4711 Venice Rd,Sandusky,OH,44870,0.96
campground,Camp Sandusky,3518 Tiffin Ave,Sandusky,OH,44870,0.96
park,Greenfield Village Mobile Home Community,2614 Tiffin Ave,Sandusky,OH,44870,0.96
park,Wightman-Wieber Shelter,,,,44870,0.95
campground,Sandusky KOA Holiday Campground,2311 Cleveland Rd,Sandusky,OH,44870,0.99
park,Sartor Field,4510 Milan Rd,Sandusky,OH,44870,0.95
park,The Barnyard,3907 Perkins Ave,Huron,OH,44839,0.96
park,Erie MetroParks,3910 Perkins Ave,Huron,OH,44839,0.95
playground,Adventure Play,5500 Milan Rd,Sandusky,OH,44870,0.91
campground,Sandusky RV Resort,6703 Milan Rd,Sandusky,OH,44870,0.92
campground,Gotta Getaway RV Park,4888 Township Hwy 203,Bellevue,OH,44811,0.98
park,Firelands Rails To Trails Inc,69 S Ridge St,Monroeville,OH,44847,0.96
campground,Camp Conger,,,,44855,0.96
campground,Indian Trail Campground,1400 US Highway 250 S,New London,OH,44851,0.95
campground,Freedom Valley Campgrounds,1875 US Highway 250 S,New London,OH,44851,0.95
campground,Schaun Acres Campground,51390 State Route 303,Oberlin,OH,44074,0.95
park,Rochester Playground,55 Vermilion Rd,,,44090,0.96
campground,Rohr Lake,1100 Township Road 346,Nova,OH,44859,0.96
park,James H. McBride Arboretum,1 University Dr,Huron,OH,44839,0.96
park,The Coupling MetroPark,11618 State Route 13,Milan,OH,44846,0.96
park,Milan Towpath MetroPark,99 N Main St,Milan,OH,44846,0.96
park,Milan Square,41 W Front St,Milan,OH,44846,0.96
park,Hoffman Forest MetroPark,5159 Huff Rd,Berlin Heights,OH,44814,0.96
park,Edison Woods MetroPark,10186 State Route 61,Berlin Heights,OH,44814,0.96
campground,Camp Conley LLC,2597 S Railroad St,Collins,OH,44826,0.95
park,Cassell Reservation,3751 Parkside Reserve St,Vermilion,OH,44089,0.95
park,Vermilion River Reservation: Mill Hollow,51211 N Ridge Rd,Vermilion,OH,44089,0.96
park,Lorain County Metropolitan Prk,51211 N Ridge Rd,Vermilion,OH,44089,0.96
campground,Berlin Heights Holiday Park,10902 OH-113 E,Berlin Heights,OH,44814,0.96
dog_park,Red River Dog Farm,9818 Harrison Rd,Wakeman,OH,44889,0.95
campground,Timber Ridge Campground,51900 Portman Rd,Amherst,OH,44001,0.96
park,George Daniel Field,2601 Oberlin Ave,Lorain,OH,44052,0.96
park,French Creek Reservation,4530 Colorado Ave,Sheffield Lake,OH,44054,0.96
park,John Repko Field,3066 Clifton Ave,Lorain,OH,44055,0.96
park,Rowland Nature Preserve,7621 Murray Ridge Rd,Elyria,OH,44035,0.96
park,Splash pad,"West Recreation Field, 1200 Foster Ave",,,44035,0.95
park,West Recreation Field,1200 Foster Ave,Elyria,OH,44035,0.95
park,Day’s Dam Falls,2720 E 31st St,Lorain,OH,44055,0.96
park,Bur Oak,6150 Ford Rd,Elyria,OH,44035,0.96
campground,Pikewood Manor,1780 Lorain Blvd,Elyria,OH,44035,0.96
park,Lorain County Metro Parks High Meadows Shelter #1,1902 Ford Rd,Elyria,OH,44035,0.96
park,The North Coast Inland Trail in Elyria,6302 Gateway Blvd S,Elyria,OH,44035,0.95
park,Elyria Parks & Recreation Department,131 Court St,Elyria,OH,44035,0.95
park,Carlisle Reservation,12882 Diagonal Rd,Lagrange,OH,44050,0.96
park,Lorain County Metro Parks,12882 Diagonal Rd,Lagrange,OH,44050,0.98
park,Weiss Field,33401 Webber Rd,,,44012,0.96
park,Miller Nature Preserve,2739 Center Rd,Avon,OH,44011,0.95
park,Finwood Estate,799 Abbe Rd N,Elyria,OH,44035,0.96
park,Sandy Ridge Reservation,6195 Otten Rd,North Ridgeville,OH,44039,0.95
park,Lake Erie Nature & Science Center,28728 Wolf Rd,Bay Village,OH,44140,0.96
park,Huntington Beach Reservation,28728 Wolf Rd,Bay Village,OH,44140,0.96
park,Wolf Picnic Area,"Parking lot, 20205002",,,44140,0.96
park,Barton-Bradley Recreation Field,30642 Bradley Rd,North Olmsted,OH,44070,0.96
dog_park,Canine Superheroes,7760 Victory Ln,North Ridgeville,OH,44039,0.95
park,North Ridgeville Parks Shady,37077 Shady Ln,North Ridgeville,OH,44039,0.95
park,Grafton Splash Pad,,,,44044,0.96
park,Sheldon Woods,38744 Parsons Rd,Grafton,OH,44044,0.95
park,"Royal Oaks, Lorain County Metro Parks",38637 Parsons Rd,Grafton,OH,44044,0.96
campground,Rustic Lakes Campgrounds Inc,44901 New London Eastern Rd,Sullivan,OH,44880,0.96
park,Sprinkles Serenity,336 Township Road 581,Sullivan,OH,44880,0.95
campground,Terrace Lakes Campground,622 Township Road 462,Sullivan,OH,44880,0.96
campground,Camp HiYo!,11450 Crawford Rd,Homerville,OH,44235,0.98
campground,American Wilderness Campground & Event Center,17333 OH-83,Grafton,OH,44044,0.99
campground,Sunset Lake Campgrounds,5566 Root Rd,Spencer,OH,44275,0.96
park,Lester Rail Trail,3654 Lester Rd,Medina,OH,44256,0.96
campground,Shawnee Lake Park,6464 Congress Rd,Spencer,OH,44275,0.95
campground,Chatham Lakes Campground,6794 Lake Rd,Medina,OH,44256,0.95
park,Susan Hambley Nature Center,1473 Parschen Blvd,Brunswick,OH,44212,0.95
park,Chippewa Inlet Trailhead-South,6105 Chippewa Rd,,,44215,0.95
park,Chippewa Rail Trail,5716 Chippewa Rd,Chippewa Lake,OH,44215,0.95
campground,Maple Lakes Campgrounds,4275 Blake Rd,Seville,OH,44273,0.95
park,Trail Light Farms,8041 Guilford Rd,Seville,OH,44273,0.96
park,Hinckley Spillway,1824 West Dr,Hinckley,OH,44233,0.95
park,Hinckley Township Sledding Hill,,,,44233,0.96
park,Cleveland Metroparks Hinckley Reservation,1 West Dr,Hinckley,OH,44233,0.95
park,Buzzard's Roost,,,,44233,0.95
park,Top O' Ledges Picnic Area,,,,44233,0.96
park,Whipps Ledges,1 West Dr,Hinckley,OH,44233,0.96
park,Cleveland Metroparks Ledge Lake,1151 Ledge Rd,Hinckley,OH,44233,0.96
park,Worden's Ledges,895 Ledge Rd,Hinckley,OH,44233,0.96
hiking_trail,Carter Pedigo Trailhead,3761 Grant St,Richfield,OH,44286,0.96
campground,Camp Christopher,1930 N Hametown Rd,Akron,OH,44333,0.96
hiking_trail,Tree Farm Trail,2167 Major Rd,Peninsula,OH,44264,0.96
park,Cuyahoga Valley Environmental Education Center,3675 Oak Hill Rd,Peninsula,OH,44264,0.96
national_park,Howe Meadow,4040 Riverview Rd,Peninsula,OH,44264,0.95
park,Everett Road Covered Bridge Parking Lot,2247 Everett Rd,Peninsula,OH,44264,0.96
campground,The Lake Campground,2678 S Hametown Rd,Norton,OH,44203,0.95
playground,Little Grizzlies PlayCafe,8612 Hartman Rd,Wadsworth,OH,44281,0.96
park,Chestnut Ridge Park,1926 19th St SW,Akron,OH,44314,0.95
park,Barberton Veterans Memorial,211 3rd St NW,Barberton,OH,44203,0.96
park,City of Barberton Parks Department,500 W Hopocan Ave,Barberton,OH,44203,0.95
park,The Dan Waugh nature trail,7850 Main St,Olmsted Falls,OH,44138,0.95
park,Cleveland Metroparks,24000 Valley Pkwy,North Olmsted,OH,44070,0.96
park,Maple Grove Picnic Area,Valley Pkwy,,,44142,0.96
park,Sycamore Shelter,5000 Valley Pkwy,Cleveland,OH,44126,0.95
park,"North Mastic Picnic Area, Rocky River Reservation",19900 Puritas Ave,Cleveland,OH,44135,0.95
park,puritus hill metro parks,19609 Puritas Ave,Cleveland,OH,44135,0.95
park,Lake Abram Metropolitan Reservation,,,,44130,0.96
playground,Kids Cove Playground,14532 Lake Ave,Lakewood,OH,44107,0.96
park,Tyler Barn,Cleveland Metro Park Rd,,,44111,0.95
park,Playground,2019 Clarence Ave,Lakewood,OH,44107,0.96
park,Perkins Beach,10001 Cliff Dr,Cleveland,OH,44102,0.95
park,Cudell Recreation Center,1910 West Blvd,Cleveland,OH,44102,0.95
park,Big Creek Reservation,,,,44144,0.96
park,Big Creek Reservation,Big Creek Parkway,Parma Heights,OH,44130,0.96
park,Lower Fern Hill Picnic Area,5363 Big Creek Pkwy,Parma,OH,44129,0.96
park,Music Mound,Baldwin Picnic Area Dr,,,44017,0.95
park,Berea Triangle,7 Berea CMNS,Berea,OH,44017,0.95
park,Wintergreen Cabin,"Eastland Rd and, Fair Rd",,,44149,0.95
park,Albion Woods Picnic Area,Albion Woods Dr,,,44136,0.96
park,Strongsville Backyard Preserve,18100 Royalton Rd,Strongsville,OH,44136,0.95
park,Engle Road Sledding Hill,"7270, 7468 OH-291",,,44130,0.96
playground,Middleburg Heights Community Playground,15700 Bagley Rd,Middleburg Heights,OH,44130,0.95
hiking_trail,Royalview Mountain Bike Trail (Dessoffy Lot),Royalview Ln,,,44136,0.95
park,Pawpaw Sledding Area,Valley Pkwy,,,44133,0.95
park,Royalview Trailhead,Royalview Ln,,,44136,0.96
park,Mill Stream Run Reservation,Royalview Ln.,Strongsville,OH,44136,0.96
park,York Road Recreation Field,14631 York Rd,North Royalton,OH,44133,0.95
park,Greater Cleveland Peace Officers Memorial Society (GCPOMS),3 W Lakeside Ave,Cleveland,OH,44113,0.96
park,Red Line Greenway Metroparks Trail,2000 Franklin Ave,Cleveland,OH,44113,0.96
park,Cleveland Metroparks Meadow Ridge Picnic Area,5500 Park Dr,Cleveland,OH,44144,0.96
park,Mall B,300 St Clair Ave NE,Cleveland,OH,44114,0.96
park,US Bank Plaza,1717 E 12th St,Cleveland,OH,44114,0.95
park,Scranton Flats,1851 Scranton Rd,Cleveland,OH,44113,0.96
park,Auburn Lofts,2672 W 14th St,Cleveland,OH,44113,0.96
park,Towpath Mounds,,,,44113,0.96
park,Lonnie Burten Pool,2511 E 46th St,Cleveland,OH,44104,0.95
park,Clark Field,,,,44113,0.95
park,Ohio & Erie Canal Reservation,,,,44105,0.96
park,James P. Brock Memorial Playground,,,,44144,0.95
park,Loew parks baseball court C,4741 W 32nd St,Cleveland,OH,44109,0.96
park,Kiddie Jungle,1855 Snow Rd,Parma,OH,44134,0.96
park,Morgan's Hollow Picnic Area,4524 E 49th St,Cuyahoga Heights,OH,44125,0.95
park,Otter Playground,2881 E 82nd St,Cleveland,OH,44104,0.96
park,Wade Lagoon,1919 E 107th St,Cleveland,OH,44106,0.96
park,Dan Kane Gardens,"Kenyon Avenue &, E 65th St",,,44105,0.95
park,Nature Center at Shaker Lakes,2600 S Park Blvd,Cleveland,OH,44120,0.95
park,Glendale Pool,3821 E 149th St,Cleveland,OH,44128,0.96
park,Kiwanis Pavilion,6363 Selig Dr,Independence,OH,44131,0.96
hiking_trail,Lock 39 Trailhead Information,,,,44125,0.96
park,"Ohio to Erie Trail, Lock 39 Trailhead",8000 Rockside Rd,Valley View,OH,44125,0.95
park,Cleveland Johnston Parkway Pk,4071 Johnston Pkwy,,,44128,0.96
playground,JJ'S Play Town,6062 Royalton Rd,North Royalton,OH,44133,0.95
park,Stuhr Woods Picnic Area,,,,44133,0.96
park,Brecksville Town Square,,,,44141,0.96
park,Brecksville Nature Center,9000 Chippewa Rd,,,44141,0.95
park,Sagamore Creek,,,,44141,0.96
park,Bedford Reservation,14505 Button Rd,Walton Hills,OH,44146,0.95
hiking_trail,Station Road Bridge Trailhead Information,,,,44141,0.95
hiking_trail,Daffodil Trailhead,,,,44286,0.95
park,Oak Grove Picnic Area,,,,44141,0.95
park,Ottawa Point Picnic Grounds,,,,44141,0.95
park,Columbia Run Picnic Area,1503 Boston Mills Rd,,,44141,0.96
national_park,Buttermilk Falls,,,,44141,0.96
park,Blue Hen Falls,,,,44264,0.95
park,Lake Erie Downtown,800 E 9th St,Cleveland,OH,44114,0.95
park,Euclid Beach,125 E 156th St,Cleveland,OH,44110,0.96
park,Vietnamese Cultural Garden,711 Martin Luther King Jr Blvd,Ashland,KY,41101,0.96
park,Cleveland Lakefront Nature Preserve,8701 Lakeshore Blvd,Cleveland,OH,44108,0.96
park,Avon Lake Parks & Recreation,150 Avon Belden Rd,Avon Lake,OH,44012,0.96
park,Kopf Family Reservation,32649 Electric Blvd,Avon Lake,OH,44012,0.95
park,Macomb Gardens,25231 Macomb St,Roseville,MI,48066,0.95
park,Grosse Pointe Shores Pool,800 Lake Shore Rd,Grosse Pointe Shores,MI,48236,0.96
park,Corrigan Playground,5151 Alter Rd,Detroit,MI,48224,0.96
park,Belle Isle Nature Center,176 Lakeside Dr,Detroit,MI,48207,0.99
park,Hipster Beach,"Blue Heron Lagoon Trail, Blue Heron Lagoon",,,48207,0.96
hiking_trail,St Clair Hiking Trail rest area,,,,48079,0.96
campground,Seaway Trailer Court,9698 River Rd,Algonac,MI,48001,0.95
park,Algonac Lions Field,1814 Michigan St,Algonac,MI,48001,0.95
park,"Entrance to Camp Rotary, Wolcott Mill Metropark",20505 29 Mile Rd,Ray Twp,MI,48096,0.95
park,Wetzel State Recreation Area,27 Mile Rd,,,48048,0.96
playground,Kids Empire Patridge Creek,17370 Hall Rd. STE. 112 ,Clinton Township,MI,48038,0.93
park,Clinton Township Parks and Recreation,40700 Romeo Plank Rd,Clinton,MI,48038,0.95
park,Lake Cheryl,141 N Groesbeck Hwy,,,48043,0.95
park,Aloysius Trombley Field,26069 S River Rd,Harrison,MI,48045,0.96
park,Lake Saint Clair Metropark,31300 Metropolitan Pkwy,Harrison,MI,48045,0.96
hiking_trail,Macomb Orchard Trail - Richmond Trailhead,35647 32 Mile Rd,Richmond,MI,48062,0.96
campground,Emmett KOA Holiday,3864 Breen Rd,Emmett,MI,48022,0.99
hiking_trail,Alton D. McGaw Memorial Plant Preserve,8f2ab609c755d50,,,48049,0.96
campground,Ruby Campground & RV Park,7700 Imlay City Rd,Avoca,MI,48006,0.96
park,St. Clair County Parks and Recreation Commission,8254 County Park Dr,Goodells,MI,48027,0.96
park,Pine River Nature Center,2585 Castor Rd,Goodells,MI,48027,0.96
campground,"Fort Trodd Family Campground Resort, Inc.",6350 Lapeer Rd,Clyde Twp,MI,48049,0.95
park,Fort Gratiot Canine Commons,4788 Parker Rd,Fort Gratiot,MI,48059,0.95
playground,Blue Water Jump Zone,4350 24th Ave,Fort Gratiot,MI,48059,0.99
campground,Port Huron KOA Resort,5111 Lapeer Rd,Kimball Twp,MI,48074,0.99
campground,Fenner's Mobile Village,4172 Lapeer Rd,Port Huron,MI,48060,0.96
campground,Thousand Trails St. Clair,1299 Wadhams Rd,St Clair,MI,48079,0.99
campground,Camp Otsiketa,1870 S Bartlett Rd,St Clair,MI,48079,0.95
campground,Moose Lake Campground,134 S Range Rd,St Clair,MI,48079,0.96
park,Recreation Department,1255 Delaware Ave,Marysville,MI,48040,0.96
hiking_trail,Plains Nature Trail,1979 Fred W Moore Hwy,St Clair,MI,48079,0.96
playground,Sprout City,2829 Armour St,Port Huron,MI,48060,0.96
park,City of Port Huron Parks & Recreation Department,2829 Armour St,Port Huron,MI,48060,0.93
park,International Flag Plaza,2520 Wright St,Port Huron,MI,48060,0.96
campground,Camp Eriez,9356 W Lake Rd,Girard Twp,PA,16423,0.95
campground,YMCA of Greater Erie,8600 W Lake Rd,Lake City,PA,16423,0.95
campground,Camp Notre Dame,400 Eaton Rd,Fairview,PA,16415,0.96
park,Walnut Creek Beach,241 Manchester Rd,Fairview,PA,16415,0.95
park,Lake Erie Bluffs,2901 Clark Rd,Perry,OH,44081,0.95
park,Lakeshore Reservation,4799 Lockwood Rd,North Perry,OH,44081,0.96
campground,Sands 55 & Over Community,5245 N Ridge Rd,Madison,OH,44057,0.96
campground,Willow Lake Campground,3935 N Broadway,Geneva,OH,44041,0.98
campground,Luoma's Surfers Paradise Camping Attn: Sue Rose,5649 Lake Rd W,Ashtabula,OH,44004,0.95
park,Blair Landing - Lake Metroparks,5280 Blair Rd,Perry,OH,44081,0.95
park,Girldled Road Reservation South Entrance Parking,12926 Radcliffe Rd,Chardon,OH,44024,0.96
park,Hidden Lake - Lake Metroparks,7024 Kniffen Rd,Painesville,OH,44077,0.95
campground,Stony Glen Camp,5300 W Loveland Rd,Madison,OH,44057,0.96
campground,Thompson / Grand River Valley KOA Holiday,6445 Ledge Rd,Thompson,OH,44086,0.98
campground,Harvest Hoedown,8043 Madison Rd ,Thompson,OH,44086,0.92
park,Big Creek Mountain Bike Trailhead,9160 Robinson Rd,Chardon,OH,44024,0.95
park,Chardon Square,100 Short Court St,Chardon,OH,44024,0.95
park,Walter C. Best Wildlife Preserve,11620 Ravenna Rd,Chardon,OH,44024,0.96
park,Aquilla Wildlife Area,239 Turner Dr,Chardon,OH,44024,0.96
park,Claridon Woodlands,11383 Claridon Troy Rd,Chardon,OH,44024,0.96
campground,Slovenska Pristava,1024 Brandt Rd,Geneva,OH,44041,0.95
campground,Blue Rock Christian Camp,17670 Moseley Rd,Thompson,OH,44086,0.95
campground,Kenisee's Grand River Camp & Canoe,4680 OH-307,,,44041,0.99
campground,Camp Whitewood,7983 S Wiswell Rd,Windsor,OH,44099,0.96
park,The Miracle League Playground,35200 Vine St,Eastlake,OH,44095,0.96
park,Todd Field,38260 Glenn Ave,Willoughby,OH,44094,0.95
park,Euclid Creek Reservation,850 Euclid Crk,,,44121,0.95
park,City of Richmond Heights Recreation Department,26789 Highland Rd,Richmond Heights,OH,44143,0.95
park,City of Wickliffe Liberty Gardens,29363 Euclid Ave,Wickliffe,OH,44092,0.96
park,Pete's Pond Preserve,2255 Rockefeller Rd,Wickliffe,OH,44092,0.96
park,Cleveland Metropark Intergrove Lodge,Bridle Trail,,,44094,0.95
park,Oxbow Lagoon,,,,44094,0.95
park,Old River Farm Picnic Area,2921 River Rd,Willoughby Hills,OH,44094,0.96
park,Parkview Pool,425 N Commons Blvd,Mayfield Village,OH,44143,0.96
park,North Chagrin Nature Center,3037 Som Center Rd,Willoughby Hills,OH,44094,0.95
park,Highland Heights City Maintenance,5905 Wilson Mills Rd,Highland Heights,OH,44143,0.96
park,Parking lot,,,,44124,0.96
park,City of Mayfield Heights Parks & Recreation,6100 Marsol Rd,Cleveland,OH,44124,0.92
park,Buttermilk Creek,2975 River Rd,,,44094,0.95
park,Rogers Meadow,Rogers Rd,,,44040,0.96
park,Wilson Mills Trailhead,Cleveland Metro Park Dr,,,44040,0.96
park,Gates Mills Arboretum,,,,44040,0.96
park,James A. Garfield National Historic Site,8095 Mentor Ave,Mentor,OH,44060,0.96
park,Greenway Corridor,850 Liberty St,Painesville,OH,44077,0.96
park,Lake Metroparks,11211 Spear Rd,Painesville,OH,44077,0.95
park,Chair Factory Falls - Greenway Corridor,Jordan Creek,,,44077,0.96
park,Chapin Forest Reservation,"9938 Chillicothe Rd. (Rt, 306",,,44094,0.95
park,Kalberer Emergent Tower,9550 Sperry Rd,Kirtland,OH,44094,0.96
park,The Holden Arboretum,9500 Sperry Rd,Kirtland,OH,44094,0.92
campground,Red Oak Camp,9057 Kirtland Chardon Rd,Kirtland,OH,44094,0.96
park,Maple Highlands Trail,9280 Ravenna Rd,Chardon,OH,44024,0.96
park,Sunnybrook Preserve,12474 Heath Rd,Chesterland,OH,44026,0.95
park,Bass Lake Preserve,11445 Lakeview Rd,Chardon,OH,44024,0.96
park,Scenic River Retreat,10900 Mayfield Rd,Chardon,OH,44024,0.96
park,Median Field and Trail,Shaker Median Trail,,,44122,0.96
park,Ellenwood Center,124 Ellenwood Ave,Bedford,OH,44146,0.99
hiking_trail,Egbert Picnic Area,Buckeye Trail,,,44146,0.95
park,Tinkers Creek Falls,205 Willis St,Bedford,OH,44146,0.95
park,Playground World,4400 Renaissance Pkwy,Warrensville Heights,OH,44128,0.95
park,Harper Ridge Picnic Area,,,,44139,0.95
hiking_trail,Old River Stables,4450 Chagrin River Rd,Moreland Hills,OH,44022,0.95
park,Chagrin Valley Field,677 Chagrin Blvd,Moreland Hills,OH,44022,0.95
park,Jackson Field,,,,44022,0.96
park,Sulphur Springs Picnic Area,Sulphur Springs Dr,,,44022,0.96
park,Henry Church Rock,6187 Chagrin River Rd,Bentleyville,OH,44022,0.96
park,Quarry Rock Picnic Area,36000 Solon Rd,Bentleyville,OH,44022,0.96
park,Chagrin Falls Waterfall,N Main St,,,44022,0.96
park,Cleveland Metropark Maintenance Center,35069 Cannon Rd,Bentleyville,OH,44022,0.95
park,Forbes Woods Picnic Area,24820 Forbes Rd,Bedford Heights,OH,44146,0.95
park,Brandywine Falls,8176 Brandywine Rd,Northfield,OH,44067,0.95
park,East Rim Trail,281 Boston Mills Rd W,Boston Heights,OH,44264,0.99
park,Twinsburg Township Square,,,,44087,0.95
hiking_trail,Twinsburg Ledges Area and Nature Center,9999 Liberty Rd,Twinsburg,OH,44087,0.96
park,Tinkers Creek State Nature Preserve,3287 Vitale Ct,Hudson,OH,44236,0.95
park,The West Woods,9465 Kinsman Rd,Novelty,OH,44072,0.95
park,Frohring Meadows,16780 Savage Rd,Chagrin Falls,OH,44023,0.95
park,Holbrook Hollows,7250 Country Ln,Chagrin Falls,OH,44023,0.95
park,The Rookery,10110 Cedar Rd,Chesterland,OH,44026,0.95
campground,Camp Ho Mita Koda,14040 Auburn Rd,Newbury,OH,44065,0.99
park,Aurora Parks & Recreation Department,129 W Pioneer Trl,Aurora,OH,44202,0.99
park,Seneca Ponds,515 Mondial Pkwy,Streetsboro,OH,44241,0.96
park,Moebius Nature Center,929 E Mennonite Rd,Aurora,OH,44202,0.99
park,Beartown Lakes Reservation,18870 Quinn Rd,Chagrin Falls,OH,44023,0.96
park,Headwaters Trail,10637 Main St,Mantua,OH,44255,0.95
hiking_trail,Pine Lane Trailhead_Buckeye Trail,1301 Pine Ln,Peninsula,OH,44264,0.96
park,Pine Hollow,5465 Quick Rd,,,44264,0.95
hiking_trail,Salt Run Trailhead,,,,44264,0.95
park,Virginia Kendall Area,1000 Truxell Rd,Peninsula,OH,44264,0.96
campground,Camp Ledgewood,7047 Akron-Peninsula Rd,Boston Heights,OH,44264,0.95
hiking_trail,Boston Run Trailhead,303 W Streetsboro Rd,Peninsula,OH,44264,0.96
park,Babb Run Bird and Wildlife Sanctuary,2800 Sackett Ave,Cuyahoga Falls,OH,44223,0.96
hiking_trail,Chuckery Trail Trailhead,,,,44310,0.96
park,Harrington Field,2610 Oakwood Dr,Cuyahoga Falls,OH,44221,0.95
park,High Bridge Glens,1817 Front St,Cuyahoga Falls,OH,44221,0.96
