category,name,address,city,state,zip,confidence
supermarket,County Market,220 S 18th Ave,Wausau,WI,54401,0.98
grocery_store,ALDI USA,225805 Rib Mountain Dr,Wausau,WI,54401,0.99
grocery_store,County Line Sugar Bush LLC,516 W Crocker St,Wausau,WI,54401,0.95
grocery_store,Lamb's Fresh Market,730 E Wausau Ave,Wausau,WI,54403,0.95
grocery_store,Hmoob Mart,1902 N 6th St,Wausau,WI,54403,0.99
supermarket,Tres Hermanos Grocery,1616 N 6th St,Wausau,WI,54403,0.96
grocery_store,Wausau Oriental Foods,514 Fulton St,Wausau,WI,54403,0.95
supermarket,Kohlman's Inc.,735 S 3rd Ave,Wausau,WI,54401,0.96
grocery_store,Downtown Grocery,607 N 3rd St,Wausau,WI,54403,0.95
grocery_store,La Patrona Mexican Tienda,1699 Schofield Ave,Schofield,WI,54476,0.95
grocery_store,Pick 'n Save,2806 Schofield Ave,Schofield,WI,54476,0.99
grocery_store,Schofield Oriental Market,3308 Schofield Ave,Schofield,WI,54476,0.96
grocery_store,ALDI USA,3311 Schofield Ave,Weston,WI,54476,0.99
grocery_store,Little Reds Market,8711 Business Highway 51,Rothschild,WI,54474,0.95
grocery_store,Mullins Cheese Retail Store,203843 County Road DB,Knowlton,WI,54455,0.95
grocery_store,ALDI USA,1211 8th St S,Wisconsin Rapids,WI,54494,0.99
grocery_store,Pick 'n Save,900 E Riverview Expy,Wisconsin Rapids,WI,54494,0.99
grocery_store,Royal Super Market Grocery,718 E North St,Plainfield,WI,54966,0.96
grocery_store,Festival Foods,1600 Academy Ave,Stevens Point,WI,54481,0.99
grocery_store,Save A Lot,3264 Church St,Stevens Point,WI,54481,0.98
grocery_store,Asian American Market,2824 Stanley St,Stevens Point,WI,54481,0.95
grocery_store,"Metro Market (1500 Pinecrest Ave., Stevens Point, WI 54481)",1500 Pinecrest Ave,Stevens Point,WI,54481,0.96
grocery_store,ALDI USA,5632 US-10 E,Stevens Point,WI,54482,0.99
grocery_store,La Poblanita Mexican Grocery Store,2541 Post Rd,Plover,WI,54467,0.96
grocery_store,Metro Market,1850 Plover Rd,Plover,WI,54467,0.99
grocery_store,Stewart Grass Fed Beef,8702 County Rd N,Almond,WI,54909,0.96
supermarket,Iola Sentry,125 Meadow Rd,Iola,WI,54945,0.96
grocery_store,Amherst Family Foods,113 Christy St,Amherst,WI,54406,0.95
grocery_store,Honey and Thyme,127 N Main St,Amherst,WI,54406,0.95
grocery_store,ALDI USA,1040 W Fulton St,Waupaca,WI,54981,0.99
grocery_store,Pick 'n Save,955 W Fulton St,Waupaca,WI,54981,0.99
grocery_store,Neumann's Piggly Wiggly,810 W Fulton St,Waupaca,WI,54981,0.96
grocery_store,Benny's Wild Rose Market,621 County Road GH,Wild Rose,WI,54984,0.95
grocery_store,Djs fresh produce,8870 WI-96,,,54944,0.96
grocery_store,StoneRidge Piggly Wiggly Winneconne,910 E Main St,Winneconne,WI,54986,0.95
grocery_store,Manawa Quality Foods,214 S Bridge St,Manawa,WI,54949,0.91
grocery_store,Festival Foods,308 N Shawano St,New London,WI,54961,0.99
supermarket,La Costenita,200 W North Water St,New London,WI,54961,0.99
grocery_store,Charlie's County Market,521 S Main St,Shawano,WI,54166,0.95
grocery_store,Alban General Store,10003 WI-66,Rosholt,WI,54473,0.96
grocery_store,Kruegers Sugar Bush,W16205 Thiel Ln,Tigerton,WI,54486,0.96
grocery_store,Mattoon Market,1017 4th St,Mattoon,WI,54450,0.95
grocery_store,Kropf's Meat Processing,N7666 Kolpack Rd,Bowler,WI,54416,0.95
grocery_store,Sweet Grass Farm,8742 Red Bank Rd,Suring,WI,54174,0.96
grocery_store,Lark Country Store,W5431 Lark Rd,Shawano,WI,54166,0.96
grocery_store,Wisconsin Hive & Honey,W5110 Herms Ln,Shawano,WI,54166,0.96
grocery_store,Milo's Poultry Farms,N3873 Valley Rd,Bonduel,WI,54107,0.99
grocery_store,Lawrenz's Sausage Shop,126 N Cecil St,Bonduel,WI,54107,0.96
grocery_store,Super Ron's Food Center,960 County Road B,Pulaski,WI,54162,0.95
supermarket,Aldi,2324 Lineville Rd,Suamico,WI,54313,0.99
grocery_store,Festival Foods,2348 Lineville Rd,Suamico,WI,54313,0.99
grocery_store,Lofaro’s Fresh Market,613 French St,Peshtigo,WI,54157,0.93
supermarket,Thompson's County Market,722 Brazeau Ave,Oconto,WI,54153,0.96
grocery_store,Fresh & Frozen Foods,245 Erie Ave,Oconto,WI,54153,0.96
grocery_store,Jack's Fresh Market,2301 Roosevelt Rd,Marinette,WI,54143,0.96
grocery_store,Leo's Mercado,2739 Roosevelt Rd,Marinette,WI,54143,0.96
grocery_store,ALDI USA,2871 Roosevelt Rd,Marinette,WI,54143,0.99
supermarket,Walmart Marinette,2900 Roosevelt Rd,Marinette,WI,54143,0.99
grocery_store,Jack's Fresh Market,1507 Cleveland Ave,Marinette,WI,54143,0.96
grocery_store,Schartner's Farm Market,6476 State Highway 42,Egg Harbor,WI,54209,0.95
grocery_store,Jorns Sugar Bush,4518 County Road T,Egg Harbor,WI,54209,0.96
supermarket,Walmart Sturgeon Bay,1536 Egg Harbor Rd,Sturgeon Bay,WI,54235,0.99
supermarket,Tadych's MarketPlace Foods,1250 N 14th Ave,Sturgeon Bay,WI,54235,0.95
grocery_store,Pick 'n Save,1847 Egg Harbor Rd,Sturgeon Bay,WI,54235,0.99
grocery_store,Krueger Tree Farm,S1072 State Highway 42,Sturgeon Bay,WI,54235,0.95
grocery_store,Hole-N-One,25 N Madison Ave,Sturgeon Bay,WI,54235,0.95
grocery_store,Country Ovens Ltd | Cherry De-Lite,229 E Main St,Forestville,WI,54213,0.98
grocery_store,Sunset Farm,2068 Brussels Rd,Brussels,WI,54204,0.96
supermarket,Marchant's Foods Inc.,1367 CR-DK,Brussels,WI,54204,0.95
grocery_store,Kobes' Orchards,3048 Water Division Rd,Denmark,WI,54208,0.96
supermarket,Stodola's IGA,602 Center Dr,Luxemburg,WI,54217,0.91
grocery_store,Red Grouse Farms,N1164 Town Hall Rd,Kewaunee,WI,54216,0.96
grocery_store,Lakeside Country Store,12124 WI-42,Mishicot,WI,54228,0.96
grocery_store,Natural Market,302 N 8th St,Manitowoc,WI,54220,0.96
supermarket,Tietz's Piggly Wiggly,2300 Forest Ave,Two Rivers,WI,54241,0.95
grocery_store,Pick 'n Save,1010 22nd St,Two Rivers,WI,54241,0.99
supermarket,Dick's Family Foods - Wrightstown,400 High St,Wrightstown,WI,54180,0.96
grocery_store,Ledgerock Springs,7346 St Pats Church Rd,Greenleaf,WI,54126,0.99
grocery_store,Corner Cupboard Discount Groceries,44 S 8th St,Hilbert,WI,54129,0.92
grocery_store,Oneida Cannery,N7210 Seminary Rd,Oneida,WI,54155,0.96
grocery_store,Piggly Wiggly Howard/Suamico,2465 Lineville Rd,Howard,WI,54313,0.99
grocery_store,"Woodman's - Green Bay, WI",2400 Duck Creek Pkwy,Green Bay,WI,54303,0.99
grocery_store,Festival Foods,2250 W Mason St,Green Bay,WI,54303,0.99
grocery_store,Metro Market,1291 Lombardi Access Rd,Ashwaubenon,WI,54304,0.99
grocery_store,Hy-Vee,2395 S Oneida St,Ashwaubenon,WI,54304,0.98
grocery_store,ALDI USA,2492 S Oneida St,Ashwaubenon,WI,54304,0.99
grocery_store,Gordon Food Service Store,2609 S Oneida St,Green Bay,WI,54304,0.99
grocery_store,Bay Valley Foods,1164 O Hare Blvd,Hobart,WI,54115,0.96
grocery_store,Festival Foods,1001 Main Ave,De Pere,WI,54115,0.98
supermarket,Arkhan Thai Cuisine LLC,107 S Military Ave,Green Bay,WI,54303,0.95
grocery_store,ALDI USA,1560 Western Ave,Green Bay,WI,54303,0.99
grocery_store,Mason Brothers Red Owl Store,923 9th St,Green Bay,WI,54304,0.99
grocery_store,Crystal Bay Seafoods Inc,565 Pilgrim Way,Ashwaubenon,WI,54304,0.96
grocery_store,Save A Lot,505 Dousman St,Green Bay,WI,54303,0.98
grocery_store,Super Mercado El Local,1209 E Mason St,Green Bay,WI,54301,0.99
grocery_store,Badger Wholesale Foods,1111 Cedar St,Green Bay,WI,54301,0.99
grocery_store,Super Mercado El Local,1615 University Ave,Green Bay,WI,54302,0.99
grocery_store,Mi Tierra Food Market,1333 Cedar St,Green Bay,WI,54302,0.99
grocery_store,Webster Avenue Market,1220 S Webster Ave,Green Bay,WI,54301,0.99
grocery_store,University Avenue Market,2080 University Ave,Green Bay,WI,54302,0.99
grocery_store,Festival Foods,2430 University Ave,Green Bay,WI,54302,0.99
grocery_store,Pick 'n Save,1819 Main St,Green Bay,WI,54302,0.99
grocery_store,Mi Favorita Supermarket,1908 E Mason St,Green Bay,WI,54302,0.99
grocery_store,StoneRidge Piggly Wiggly De Pere,575 Swan Rd,De Pere,WI,54115,0.99
grocery_store,Oilerie Green Bay,2064 Lime Kiln Rd,Bellevue,WI,54311,0.92
